id,movie_id,language_id
1909,7461,1
1910,16538,1
1911,9889,1
1912,820,1
1913,820,2
1914,11565,1
1915,6073,1
1916,6073,2
1917,16996,1
1918,193610,1
1919,19912,1
1920,296098,11
1921,296098,1
1922,296098,5
1923,8007,24
1924,8007,1
1925,8007,2
1926,8007,56
1927,32823,1
1928,4380,1
1929,11551,1
1930,11551,3
1931,11551,41
1932,11551,2
1933,10336,1
1934,11362,1
1935,50348,1
1936,48138,1
1937,48138,5
1938,48138,6
1939,48138,21
1940,1124,1
1941,227159,1
1942,68179,1
1943,1579,1
1944,708,1
1945,708,21
1946,708,3
1947,708,5
1948,708,11
1949,708,24
1950,708,57
1951,34851,1
1952,34851,2
1953,34851,11
1954,9930,1
1955,1586,1
1956,2044,1
1957,9913,1
1958,71864,1
1959,71864,2
1960,10761,1
1961,10761,3
1962,10761,11
1963,209451,1
1964,11975,1
1965,4970,1
1966,11831,1
1967,11831,2
1968,9096,1
1969,440,1
1970,11011,1
1971,11011,15
1972,10641,1
1973,11172,1
1974,39513,1
1975,82687,1
1976,41446,1
1977,8224,1
1978,10537,1
1979,225886,1
1980,10385,11
1981,55779,1
1982,55779,25
1983,10154,1
1984,10647,1
1985,11431,1
1986,11431,47
1987,11431,17
1988,8457,1
1989,188161,1
1990,8850,1
1991,64685,1
1992,38357,1
1993,38357,42
1994,10060,1
1995,11398,1
1996,1833,1
1997,10391,1
1998,8970,1
1999,9306,1
2000,11370,1
2001,11370,41
2002,12184,1
2003,1921,1
2004,1683,2
2005,1683,1
2006,203,1
2007,203,4
2008,11858,1
2009,11858,2
2010,62835,1
2011,62835,2
2012,18937,1
2013,13536,1
2014,15556,1
2015,10718,1
2016,11062,1
2017,10802,1
2018,1887,1
2019,1887,3
2020,1887,15
2021,6071,1
2022,10461,1
2023,80278,1
2024,80278,2
2025,80278,12
2026,80278,9
2027,12704,1
2028,10315,1
2029,16643,1
2030,2687,1
2031,194,3
2032,194,11
2033,11025,1
2034,8849,1
2035,78698,1
2036,30943,1
2037,9544,1
2038,9544,11
2039,24418,1
2040,7288,1
2041,14655,1
2042,24575,1
2043,10366,1
2044,19898,1
2045,19898,40
2046,19898,5
2047,4965,1
2048,15074,1
2049,56715,1
2050,56715,3
2051,1272,1
2052,72358,1
2053,20542,1
2054,20542,47
2055,266396,2
2056,266396,1
2057,9978,1
2058,8271,1
2059,8271,2
2060,10428,1
2061,10428,4
2062,10428,14
2063,10428,11
2064,5353,1
2065,5353,41
2066,5353,56
2067,11934,1
2068,14392,8
2069,19495,1
2070,19495,58
2071,19495,13
2072,110415,1
2073,110415,3
2074,110415,14
2075,110415,26
2076,77459,3
2077,26486,1
2078,9495,1
2079,256040,59
2080,256040,60
2081,256040,16
2082,256040,28
2083,24420,1
2084,1257,1
2085,62214,1
2086,16320,1
2087,16320,8
2088,8842,1
2089,9531,1
2090,9531,4
2091,9531,2
2092,9531,9
2093,64807,1
2094,12289,8
2095,12289,9
2096,11529,1
2097,20943,1
2098,9099,1
2099,9488,1
2100,193,1
2101,44865,25
2102,44865,14
2103,44865,8
2104,55787,1
2105,55787,47
2106,257932,25
2107,257932,1
2108,257932,8
2109,257932,11
2110,10400,1
2111,1957,1
2112,10833,1
2113,10833,11
2114,256961,1
2115,5852,1
2116,12312,1
2117,622,1
2118,622,3
2119,622,15
2120,622,47
2121,622,17
2122,622,2
2123,11306,1
2124,12508,1
2125,25793,1
2126,25793,4
2127,10534,31
2128,10534,1
2129,10534,3
2130,10534,5
2131,1091,1
2132,1091,27
2133,87421,1
2134,10871,1
2135,13503,1
2136,13600,1
2137,68722,1
2138,14324,1
2139,14324,11
2140,14325,1
2141,299687,1
2142,312221,1
2143,23168,1
2144,76494,1
2145,4944,1
2146,10488,1
2147,96721,1
2148,96721,5
2149,96721,4
2150,96721,3
2151,334,1
2152,334,3
2153,334,5
2154,23742,1
2155,23742,2
2156,259694,1
2157,62837,1
2158,8966,1
2159,8470,1
2160,8470,2
2161,11001,1
2162,138832,1
2163,16911,11
2164,2163,1
2165,36670,1
2166,36670,3
2167,36670,21
2168,36670,2
2169,23048,11
2170,23048,1
2171,227735,1
2172,2155,1
2173,8409,1
2174,8409,2
2175,222936,11
2176,222936,1
2177,31908,1
2178,10219,5
2179,10219,14
2180,10219,1
2181,48171,1
2182,48171,4
2183,48171,41
2184,48171,11
2185,48171,15
2186,48171,61
2187,782,1
2188,782,43
2189,75531,1
2190,11802,1
2191,9776,1
2192,18785,1
2193,365222,25
2194,365222,1
2195,365222,8
2196,365222,9
2197,817,5
2198,817,1
2199,268,1
2200,268,3
2201,45054,1
2202,943,1
2203,22881,1
2204,10054,2
2205,10054,1
2206,51540,1
2207,44264,1
2208,350,1
2209,350,3
2210,152,1
2211,109431,1
2212,1598,1
2213,8065,1
2214,271718,1
2215,11638,3
2216,11638,1
2217,11638,47
2218,11638,17
2219,409,5
2220,409,4
2221,409,21
2222,409,1
2223,2118,1
2224,11459,1
2225,10806,1
2226,9348,1
2227,377,1
2228,8843,1
2229,9313,1
2230,39486,1
2231,1273,1
2232,13920,1
2233,50544,1
2234,325133,1
2235,140823,1
2236,1883,21
2237,1883,1
2238,89492,1
2239,22949,1
2240,22949,42
2241,12437,1
2242,2959,1
2243,9957,1
2244,9957,2
2245,11648,1
2246,11648,62
2247,9366,14
2248,9366,1
2249,9366,4
2250,1576,1
2251,609,1
2252,5516,1
2253,5516,40
2254,13051,1
2255,13051,11
2256,13051,2
2257,49530,1
2258,34806,1
2259,49022,1
2260,11469,1
2261,23479,1
2262,23479,2
2263,11667,1
2264,11667,14
2265,423,1
2266,423,5
2267,423,11
2268,2447,1
2269,2447,17
2270,10066,1
2271,10066,11
2272,2288,1
2273,88794,1
2274,13515,1
2275,11979,1
2276,169,1
2277,8090,1
2278,11622,15
2279,11622,1
2280,11622,3
2281,11622,5
2282,3604,1
2283,9541,1
2284,94348,1
2285,94348,5
2286,8197,1
2287,336004,1
2288,35019,1
2289,10410,1
2290,10410,4
2291,10410,15
2292,8836,1
2293,14442,1
2294,321741,1
2295,59965,1
2296,14175,1
2297,11004,1
2298,11918,1
2299,98357,1
2300,10012,1
2301,49526,8
2302,49526,1
2303,268920,2
2304,268920,1
2305,9093,1
2306,119283,1
2307,11823,1
2308,35169,1
2309,118957,1
2310,849,1
2311,4515,1
2312,18886,1
2313,6575,1
2314,6440,1
2315,13496,1
2316,18320,1
2317,18320,41
2318,22787,1
2319,22787,11
2320,8967,1
2321,37498,1
2322,37498,4
2323,144336,1
2324,9616,1
2325,13056,11
2326,13056,1
2327,14113,1
2328,285783,3
2329,285783,1
2330,49478,1
2331,49478,8
2332,9726,1
2333,9726,3
2334,9726,11
2335,20763,1
2336,9702,1
2337,9311,1
2338,9311,63
2339,9280,1
2340,9280,3
2341,9280,2
2342,26843,1
2343,26843,3
2344,26843,2
2345,11876,3
2346,11876,4
2347,22267,1
2348,45958,25
2349,45958,8
2350,45958,2
2351,45958,64
2352,1969,1
2353,1969,2
2354,310706,1
2355,198663,1
2356,239573,1
2357,10436,1
2358,10436,4
2359,1381,1
2360,2162,1
2361,127493,12
2362,127493,1
2363,12429,14
2364,228205,1
2365,2900,1
2366,21311,1
2367,77875,1
2368,192136,1
2369,192136,33
2370,192136,65
2371,18254,5
2372,18254,36
2373,18254,3
2374,18254,11
2375,18254,1
2376,881,1
2377,10877,4
2378,9600,1
2379,202575,5
2380,202575,3
2381,202575,1
2382,71469,1
2383,85446,1
2384,326,1
2385,326,9
2386,10685,40
2387,10685,1
2388,7220,1
2389,9763,1
2390,9763,2
2391,72387,1
2392,72387,8
2393,72387,11
2394,12596,1
2395,1892,1
2396,13460,1
2397,8055,1
2398,8055,5
2399,8055,7
2400,8055,15
2401,50647,1
2402,10719,1
2403,9294,1
2404,11888,1
2405,9647,1
2406,9353,2
2407,9353,1
2408,55721,1
2409,109414,1
2410,10307,1
2411,10307,4
2412,10307,17
2413,11978,1
2414,22907,1
2415,87567,1
2416,87567,2
2417,87567,15
2418,38322,1
2419,45612,1
2420,7305,1
2421,7305,17
2422,3594,1
2423,157841,1
2424,11519,1
2425,11519,5
2426,11519,14
2427,12920,1
2428,59,1
2429,9335,1
2430,9335,3
2431,9335,4
2432,12106,1
2433,11141,1
2434,8649,1
2435,31867,1
2436,10253,1
2437,10253,26
2438,3587,1
2439,124459,1
2440,24662,1
2441,24662,5
2442,32274,1
2443,182,1
2444,182,5
2445,182,8
2446,182,11
2447,5494,1
2448,28,45
2449,28,1
2450,28,3
2451,28,40
2452,38073,1
2453,2054,1
2454,302156,1
2455,606,1
2456,606,37
2457,87502,1
2458,698,1
2459,698,4
2460,120467,1
2461,120467,3
2462,11313,1
2463,6488,1
2464,6488,2
2465,10559,1
2466,296099,1
2467,8012,1
2468,1574,41
2469,1574,1
2470,9032,1
2471,9032,4
2472,2770,1
2473,862,1
2474,1637,1
2475,72570,1
2476,27569,1
2477,10637,1
2478,1669,1
2479,1669,11
2480,132363,1
2481,9472,1
2482,9472,5
2483,2907,1
2484,9273,1
2485,9880,1
2486,2925,1
2487,807,1
2488,17654,33
2489,17654,66
2490,17654,67
2491,17654,65
2492,17654,68
2493,17654,1
2494,11836,1
2495,322,1
2496,70,1
2497,70,34
2498,9535,1
2499,11036,1
2500,6557,1
2501,18126,1
2502,16340,1
2503,10333,1
2504,4476,69
2505,4476,1
2506,22947,1
2507,2755,1
2508,82654,1
2509,59967,1
2510,16300,1
2511,9598,1
2512,82696,1
2513,9870,1
2514,9870,14
2515,9870,5
2516,8292,2
2517,8292,1
2518,8780,1
2519,9715,1
2520,10521,1
2521,10762,1
2522,10096,1
2523,10096,3
2524,10096,17
2525,59436,1
2526,59436,3
2527,59436,5
2528,59436,2
2529,227783,1
2530,4133,1
2531,10207,1
2532,172,1
2533,21972,1
2534,36593,1
2535,707,1
2536,533,1
2537,6023,1
2538,6439,1
2539,4347,1
2540,4347,3
2541,37056,1
2542,37056,4
2543,37056,2
2544,4105,1
2545,4105,14
2546,76489,1
2547,3933,1
2548,9918,1
2549,273481,2
2550,273481,1
2551,307081,1
2552,16871,1
2553,16871,2
2554,16871,41
2555,16871,24
2556,293863,1
2557,13156,1
2558,41233,1
2559,9266,1
2560,1262,1
2561,4513,1
2562,22970,1
2563,22970,14
2564,7278,1
2565,9013,24
2566,9013,1
2567,865,1
2568,10776,1
2569,50456,1
2570,50456,3
2571,50456,5
2572,50456,4
2573,50456,21
2574,50456,2
2575,9823,1
2576,59861,1
2577,133805,1
2578,12763,1
2579,9766,1
2580,14034,1
2581,12244,1
2582,109421,1
2583,109421,3
2584,11137,31
2585,11137,5
2586,11137,1
2587,51162,1
2588,10152,1
2589,9452,1
2590,239566,1
2591,53113,1
2592,9271,1
2593,4474,1
2594,184346,1
2595,48340,1
2596,14846,1
2597,72207,1
2598,16232,1
2599,43539,1
2600,9920,1
2601,9920,40
2602,8978,1
2603,8978,52
2604,8978,2
2605,11702,25
2606,11702,24
2607,11702,1
2608,18550,1
2609,8869,1
2610,43347,1
2611,3489,1
2612,9701,1
2613,2122,1
2614,2122,30
2615,2122,41
2616,37707,1
2617,10658,17
2618,10658,1
2619,13150,1
2620,9042,24
2621,9042,1
2622,17813,1
2623,17813,3
2624,11208,1
2625,58151,1
2626,11400,1
2627,10350,1
2628,28902,1
2629,14164,1
2630,14164,14
2631,14164,16
2632,76640,1
2633,11058,1
2634,14844,1
2635,14844,3
2636,14844,30
2637,14844,4
2638,14844,2
2639,14844,5
2640,57089,1
2641,1947,1
2642,1947,3
2643,8054,1
2644,8054,11
2645,8054,3
2646,46829,1
2647,146238,1
2648,9989,1
2649,9665,1
2650,311,1
2651,311,3
2652,311,4
2653,102362,1
2654,102362,3
2655,102362,51
2656,102362,2
2657,11162,1
2658,6016,1
2659,17186,1
2660,13967,1
2661,2008,1
2662,2008,5
2663,2008,8
2664,9053,1
2665,4512,1
2666,76349,3
2667,76349,8
2668,76349,1
2669,31203,3
2670,265208,1
2671,45610,21
2672,45610,1
2673,50135,5
2674,1874,1
2675,1874,65
2676,271331,1
2677,215211,3
2678,215211,1
2679,367961,11
2680,10955,1
2681,223702,1
2682,254470,1
2683,69,1
2684,69,11
2685,4967,30
2686,4967,1
2687,4967,2
2688,9449,1
2689,11499,1
2690,11499,2
2691,4912,1
2692,12771,2
2693,12771,1
2694,323676,1
2695,12506,1
2696,24071,1
2697,11249,1
2698,9667,1
2699,812,1
2700,277216,1
2701,87,1
2702,87,70
2703,14444,1
2704,2043,1
2705,2043,11
2706,315664,1
2707,1428,1
2708,1428,2
2709,562,1
2710,562,5
2711,562,4
2712,15373,1
2713,318846,1
2714,26320,1
2715,14292,1
2716,924,1
2717,924,4
2718,2018,1
2719,192577,14
2720,9428,1
2721,9428,4
2722,2832,1
2723,137093,1
2724,699,7
2725,699,1
2726,699,4
2727,9778,1
2728,8831,1
2729,9398,1
2730,112949,1
2731,112949,17
2732,10439,1
2733,3638,1
2734,23483,1
2735,62206,1
2736,62206,5
2737,62206,2
2738,10577,1
2739,218778,1
2740,4348,1
2741,78,1
2742,78,5
2743,78,25
2744,78,14
2745,78,41
2746,11780,1
2747,192102,1
2748,2001,1
2749,2001,11
2750,10383,1
2751,10383,3
2752,11516,1
2753,11516,3
2754,10025,1
2755,15198,1
2756,23172,1
2757,17834,1
2758,10016,1
2759,10317,1
2760,58431,1
2761,9746,1
2762,9746,8
2763,9746,18
2764,13092,1
2765,59859,1
2766,13495,2
2767,254473,1
2768,700,5
2769,700,1
2770,700,11
2771,700,2
2772,4964,1
2773,10024,54
2774,10024,1
2775,13490,1
2776,15927,1
2777,15927,16
2778,1259,1
2779,1259,3
2780,5125,21
2781,5125,1
2782,174,1
2783,9583,1
2784,9437,1
2785,9437,8
2786,525,1
2787,10188,1
2788,63574,1
2789,245,1
2790,9825,1
2791,186,1
2792,9549,1
2793,9549,11
2794,61891,1
2795,34584,1
2796,2666,1
2797,12783,1
2798,13155,1
2799,42807,1
2800,28355,1
2801,8080,1
2802,5126,1
2803,56288,1
2804,303858,1
2805,1613,1
2806,31582,1
2807,16617,1
2808,8944,3
2809,8944,1
2810,8944,30
2811,41488,3
2812,41488,5
2813,41488,1
2814,41488,4
2815,41488,15
2816,37028,1
2817,14560,1
2818,10330,8
2819,10330,1
2820,6957,1
2821,6957,2
2822,1934,1
2823,169917,1
2824,951,1
2825,951,2
2826,10189,1
2827,9454,1
2828,2055,1
2829,1551,1
2830,1551,3
2831,1551,2
2832,5902,1
2833,5902,32
2834,5902,47
2835,5902,5
2836,5902,15
2837,11460,1
2838,11460,11
2839,9358,1
2840,134,1
2841,22894,1
2842,134374,1
2843,1901,1
2844,1901,4
2845,15028,24
2846,15028,1
2847,11509,1
2848,7445,1
2849,7445,3
2850,17047,1
2851,62838,1
2852,2057,1
2853,2057,5
2854,2057,14
2855,2057,15
2856,2057,2
2857,70436,1
2858,16784,1
2859,8011,1
2860,31640,1
2861,9092,1
2862,2779,1
2863,2779,47
2864,316002,1
2865,36355,1
2866,238615,1
2867,1985,5
2868,1985,1
2869,1985,4
2870,1985,37
2871,615,30
2872,615,15
2873,788,1
2874,380,4
2875,380,1
2876,13223,1
2877,10523,2
2878,10523,1
2879,8681,1
2880,8681,3
2881,8681,21
2882,8681,51
2883,239571,1
2884,619,1
2885,424,5
2886,424,47
2887,424,30
2888,424,1
2889,50014,1
2890,162903,1
2891,11024,1
2892,208763,1
2893,208763,11
2894,6466,1
2895,254024,1
2896,254024,3
2897,12589,1
2898,7191,11
2899,7191,1
2900,1497,1
2901,117,1
2902,6977,1
2903,6977,2
2904,168530,1
2905,634,1
2906,392,1
2907,392,3
2908,10327,1
2909,88042,1
2910,41630,1
2911,11969,1
2912,11969,15
2913,11969,2
2914,2085,1
2915,2085,8
2916,794,1
2917,794,4
2918,794,15
2919,9286,1
2920,77877,1
2921,1265,1
2922,866,1
2923,175555,1
2924,75174,1
2925,11096,1
2926,8699,1
2927,769,4
2928,769,1
2929,10923,1
2930,11283,1
2931,111,1
2932,111,2
2933,11676,1
2934,746,24
2935,746,1
2936,746,14
2937,746,8
2938,746,11
2939,77866,1
2940,9416,1
2941,7345,1
2942,14317,1
2943,14317,4
2944,20694,1
2945,12277,1
2946,9779,1
2947,9779,7
2948,9779,2
2949,2140,1
2950,2140,3
2951,2140,8
2952,12620,1
2953,14177,1
2954,198185,16
2955,198185,1
2956,227156,1
2957,10735,1
2958,11351,1
2959,10030,1
2960,10623,1
2961,10623,26
2962,10623,11
2963,590,1
2964,9655,1
2965,1268,1
2966,11237,1
2967,11237,11
2968,190955,2
2969,190955,1
2970,190955,4
2971,5123,1
2972,4518,3
2973,4518,1
2974,11932,1
2975,11165,1
2976,11165,14
2977,6116,1
2978,57431,1
2979,21724,1
2980,278,1
2981,9290,1
2982,11543,1
2983,284536,1
2984,152737,1
2985,13374,1
2986,8976,1
2987,319888,1
2988,319888,5
2989,319888,27
2990,9469,1
2991,1909,1
2992,22971,1
2993,34813,1
2994,46261,1
2995,10431,25
2996,10431,1
2997,10431,14
2998,10431,8
2999,8051,1
3000,9352,1
3001,9352,3
3002,9352,4
3003,9352,14
3004,9352,5
3005,10167,1
3006,18147,1
3007,17170,1
3008,18975,1
3009,18975,4
3010,15487,1
3011,22825,1
3012,11152,1
3013,11152,47
3014,11152,11
3015,1831,3
3016,1831,1
3017,43931,1
3018,10591,1
3019,10861,1
3020,12770,1
3021,276907,1
3022,10074,1
3023,65055,1
3024,65055,17
3025,10397,1
3026,200505,1
3027,11954,1
3028,11954,2
3029,60309,1
3030,9787,1
3031,9787,2
3032,293646,2
3033,293646,1
3034,6978,25
3035,6978,1
3036,133698,3
3037,133698,4
3038,133698,47
3039,59440,1
3040,1770,1
3041,10655,1
3042,8988,1
3043,15992,4
3044,15992,1
3045,17707,1
3046,17707,9
3047,77883,1
3048,40001,1
3049,64639,1
3050,9903,1
3051,21338,1
3052,20766,1
3053,24264,1
3054,19803,1
3055,20309,1
3056,9912,1
3057,9912,3
3058,9912,11
3059,9067,1
3060,27360,1
3061,8338,14
3062,8338,1
3063,168705,1
3064,168705,17
3065,72113,1
3066,9729,1
3067,94352,1
3068,22256,1
3069,12404,1
3070,152742,1
3071,11699,2
3072,11699,1
3073,49953,1
3074,48034,3
3075,39845,1
3076,25353,24
3077,25353,1
3078,25353,3
3079,25353,47
3080,36696,11
3081,109091,1
3082,38543,31
3083,38543,1
3084,38543,41
3085,38543,15
3086,33157,1
3087,33157,11
3088,290864,25
3089,290864,8
3090,242166,1
3091,859,1
3092,83770,1
3093,83770,3
3094,168,1
3095,168,36
3096,1246,1
3097,1246,2
3098,4233,1
3099,174751,1
3100,184098,1
3101,2069,1
3102,2069,3
3103,2069,2
3104,1788,1
3105,11635,1
3106,177,1
3107,3600,1
3108,2621,1
3109,2621,4
3110,10358,1
3111,10480,2
3112,10480,1
3113,10313,1
3114,18828,1
3115,3558,1
3116,13476,1
3117,10208,1
3118,24961,1
3119,20697,1
3120,20761,1
3121,20761,3
3122,70868,1
3123,43593,1
3124,6478,1
3125,40688,1
3126,26672,1
3127,45881,1
3128,41283,1
3129,4935,14
3130,19908,1
3131,10663,1
3132,1891,1
3133,9737,1
3134,37137,1
3135,9532,1
3136,9532,3
3137,10316,1
3138,2787,1
3139,12658,1
3140,152601,1
3141,10866,1
3142,227707,1
3143,21349,1
3144,19150,1
3145,19150,2
3146,70435,1
3147,70435,2
3148,580,1
3149,9819,1
3150,9819,2
3151,13579,1
3152,20024,1
3153,20024,3
3154,2453,1
3155,6973,1
3156,11156,3
3157,11156,1
3158,354110,1
3159,22215,1
3160,22215,3
3161,22215,4
3162,22215,15
3163,11632,1
3164,11632,3
3165,11632,5
3166,30596,8
3167,30596,25
3168,30596,1
3169,3021,1
3170,957,1
3171,256917,11
3172,256917,6
3173,256917,7
3174,256917,1
3175,251,1
3176,544,1
3177,11395,1
3178,14635,1
3179,13680,1
3180,688,1
3181,11090,1
3182,783,1
3183,783,16
3184,228194,16
3185,228194,1
3186,228194,3
3187,1642,1
3188,1642,2
3189,10950,1
3190,235260,1
3191,235260,30
3192,277,1
3193,8999,1
3194,8999,3
3195,11323,1
3196,10445,1
3197,11453,32
3198,11453,1
3199,11453,47
3200,11453,17
3201,146239,1
3202,205588,11
3203,205588,1
3204,205588,3
3205,10878,1
3206,10878,47
3207,10878,17
3208,10878,2
3209,82650,1
3210,10279,1
3211,10279,4
3212,2294,1
3213,2176,2
3214,2176,1
3215,270487,1
3216,19366,1
3217,204082,1
3218,24100,1
3219,24100,5
3220,1599,1
3221,5550,1
3222,5550,14
3223,30379,1
3224,42586,5
3225,42586,1
3226,17709,1
3227,287948,1
3228,7548,1
3229,9075,32
3230,9075,5
3231,9075,1
3232,9075,30
3233,11661,1
3234,11661,3
3235,11661,5
3236,11661,15
3237,109513,1
3238,109513,3
3239,109513,47
3240,12085,1
3241,204922,1
3242,38985,1
3243,38985,3
3244,38985,5
3245,38985,2
3246,44113,1
3247,21494,3
3248,21494,41
3249,164457,1
3250,4566,1
3251,17795,1
3252,1073,1
3253,153158,2
3254,153158,1
3255,81836,4
3256,81836,1
3257,10724,11
3258,10724,1
3259,9473,1
3260,2196,1
3261,1499,1
3262,20857,1
3263,82693,1
3264,1646,1
3265,1646,2
3266,44944,1
3267,4108,1
3268,4108,3
3269,4108,8
3270,8456,1
3271,7341,1
3272,19255,1
3273,10187,1
3274,31005,1
3275,31005,30
3276,49517,3
3277,49517,1
3278,49517,11
3279,49517,41
3280,44857,1
3281,50780,1
3282,16363,1
3283,1946,1
3284,85,1
3285,85,2
3286,85,5
3287,85,30
3288,85,21
3289,85,71
3290,772,1
3291,772,3
3292,840,16
3293,840,1
3294,840,3
3295,840,2
3296,9682,1
3297,9682,47
3298,96,1
3299,10678,1
3300,10678,3
3301,274,1
3302,8872,25
3303,8872,1
3304,16290,13
3305,16290,1
3306,579,1
3307,14405,1
3308,138843,1
3309,11637,1
3310,226486,1
3311,1584,1
3312,9312,1
3313,12153,1
3314,65057,1
3315,8326,1
3316,35690,1
3317,76203,1
3318,13497,1
3319,35688,1
3320,162,1
3321,296096,1
3322,103370,1
3323,1051,1
3324,1051,3
3325,376659,11
3326,376659,1
3327,10073,1
3328,16690,1
3329,273895,1
3330,14873,1
3331,8968,1
3332,8968,3
3333,8968,47
3334,9963,1
3335,15655,1
3336,21208,1
3337,21208,50
3338,21208,3
3339,272878,1
3340,9760,1
3341,314365,1
3342,13279,1
3343,1975,1
3344,1975,14
3345,1975,11
3346,33644,1
3347,1649,1
3348,9895,1
3349,9570,1
3350,27579,1
3351,27579,4
3352,16052,2
3353,16052,1
3354,40264,1
3355,40264,2
3356,1164,21
3357,1164,1
3358,1164,2
3359,1164,3
3360,1164,14
3361,1164,11
3362,239678,1
3363,14359,1
3364,3989,21
3365,3989,1
3366,3989,3
3367,3989,26
3368,76617,1
3369,1710,1
3370,1710,5
3371,4258,1
3372,20391,1
3373,20391,2
3374,10139,1
3375,335778,1
3376,9645,1
3377,9645,4
3378,9645,2
3379,55465,1
3380,617,1
3381,19904,1
3382,48289,11
3383,48289,1
3384,48289,5
3385,243,31
3386,243,1
3387,6933,1
3388,17182,1
3389,17182,3
3390,17182,26
3391,17182,2
3392,8848,1
3393,38,1
3394,38303,1
3395,1266,1
3396,1266,6
3397,107985,1
3398,14043,24
3399,14043,1
3400,19901,1
3401,34016,1
3402,59860,1
3403,10069,1
3404,9588,1
3405,12819,1
3406,9954,1
3407,10115,1
3408,25132,1
3409,577,1
3410,328387,1
3411,12690,1
3412,12690,2
3413,9945,1
3414,9945,15
3415,539,1
3416,13596,1
3417,226857,1
3418,13159,1
3419,13159,3
3420,13159,5
3421,47941,1
3422,526,1
3423,22796,1
3424,2355,1
3425,5915,31
3426,5915,1
3427,9842,1
3428,61012,1
3429,755,1
3430,755,2
3431,13682,1
3432,9089,1
3433,9089,2
3434,9470,25
3435,18357,1
3436,7979,1
3437,7979,17
3438,7979,72
3439,7979,11
3440,7979,20
3441,470,1
3442,15644,1
3443,15644,2
3444,9582,1
3445,10642,1
3446,22074,1
3447,22074,47
3448,2428,1
3449,290751,1
3450,13805,1
3451,4597,1
3452,4597,5
3453,9414,1
3454,63492,1
3455,81796,1
3456,10710,1
3457,15092,1
3458,11382,1
3459,15005,1
3460,8198,1
3461,8198,3
3462,8198,40
3463,6963,24
3464,6963,1
3465,15070,1
3466,12797,1
3467,12797,2
3468,17134,24
3469,17134,1
3470,41402,1
3471,18885,1
3472,18885,3
3473,4953,1
3474,10773,1
3475,146198,1
3476,2639,1
3477,10563,1
3478,295964,3
3479,295964,1
3480,5971,1
3481,5971,41
3482,5971,4
3483,9716,1
3484,11835,1
3485,26171,1
3486,31117,1
3487,9074,1
3488,14396,1
3489,15673,1
3490,42618,1
3491,171274,1
3492,24432,1
3493,109417,1
3494,13948,1
3495,106747,1
3496,106747,2
3497,10929,1
3498,14220,1
3499,46435,1
3500,46435,3
3501,46435,5
3502,46435,4
3503,46435,14
3504,256962,1
3505,48231,1
3506,3509,1
3507,82684,1
3508,12142,1
3509,12142,17
3510,23367,1
3511,10740,1
3512,241239,2
3513,241239,1
3514,14582,1
3515,14582,5
3516,14914,1
3517,3902,1
3518,77948,1
3519,77948,2
3520,21755,1
3521,21755,3
3522,21755,24
3523,21755,14
3524,4960,1
3525,128,14
3526,14652,4
3527,14652,3
3528,14652,5
3529,14652,1
3530,40932,1
3531,16608,1
3532,334531,1
3533,32316,1
3534,7299,1
3535,13405,14
3536,13405,8
3537,13405,1
3538,19457,1
3539,19457,2
3540,112937,1
3541,314385,42
3542,314385,1
3543,314385,3
3544,8953,1
3545,8953,14
3546,8953,47
3547,29078,1
3548,46503,1
3549,10448,1
3550,13688,25
3551,10353,3
3552,43935,1
3553,43935,6
3554,11458,1
3555,44638,1
3556,241257,1
3557,14538,8
3558,13250,1
3559,133931,1
3560,280871,28
3561,239897,1
3562,184341,1
3563,184341,2
3564,334074,1
3565,199373,1
3566,14202,3
3567,14202,8
3568,14202,1
3569,6968,1
3570,6968,3
3571,6968,5
3572,6968,12
3573,581,1
3574,52449,1
3575,12150,1
3576,11247,24
3577,11247,1
3578,11247,5
3579,4232,1
3580,9378,1
3581,694,1
3582,105,1
3583,11377,1
3584,26367,1
3585,385383,17
3586,385383,1
3587,41210,1
3588,12090,1
3589,12090,4
3590,12090,5
3591,12090,3
3592,62630,1
3593,16110,1
3594,16110,5
3595,29427,1
3596,129,14
3597,244114,8
3598,244114,25
3599,2669,1
3600,203833,1
3601,203833,5
3602,13523,1
3603,25195,1
3604,17277,1
3605,50725,1
3606,82631,1
3607,73191,1
3608,22479,1
3609,340611,1
3610,10065,1
3611,2757,1
3612,2757,15
3613,11683,1
3614,11683,3
3615,11683,4
3616,11683,47
3617,11683,2
3618,244339,25
3619,1878,1
3620,23082,1
3621,23082,17
3622,195589,1
3623,854,12
3624,854,1
3625,2280,1
3626,496,1
3627,496,30
3628,496,58
3629,8835,1
3630,157,1
3631,157,11
3632,8643,1
3633,10402,1
3634,218043,1
3635,9043,1
3636,21301,1
3637,10147,1
3638,816,1
3639,302688,1
3640,60307,1
3641,106,1
3642,106,2
3643,279,1
3644,279,5
3645,279,4
3646,279,15
3647,8617,4
3648,8617,1
3649,10625,37
3650,10625,1
3651,10625,5
3652,10625,40
3653,10934,24
3654,10934,1
3655,10934,3
3656,10934,5
3657,10934,4
3658,10934,47
3659,10934,2
3660,5279,1
3661,10013,1
3662,194662,1
3663,160588,1
3664,9829,1
3665,9829,21
3666,9829,5
3667,10028,1
3668,10535,1
3669,790,1
3670,43959,1
3671,10364,1
3672,10364,4
3673,16991,1
3674,9610,1
3675,1578,1
3676,25643,1
3677,11904,1
3678,28665,1
3679,44115,1
3680,10569,1
