id,movie_id,keyword_id
3741,1408,1969
3742,1408,3799
3743,1408,5470
3744,1408,12988
3745,32657,1299
3746,32657,2036
3747,32657,9649
3748,32657,44365
3749,32657,68838
3750,32657,223438
3751,607,1308
3752,607,1381
3753,607,1568
3754,607,1826
3755,607,2173
3756,607,2428
3757,607,2547
3758,607,3240
3759,607,3242
3760,607,3243
3761,607,4751
3762,607,9951
3763,607,174915
3764,863,2598
3765,863,3246
3766,863,3394
3767,863,3800
3768,863,4294
3769,863,4295
3770,863,4298
3771,863,6054
3772,863,18031
3773,863,175343
3774,863,179431
3775,863,187065
3776,863,209386
3777,863,209387
3778,44048,163228
3779,5175,179431
3780,2655,1328
3781,2655,3358
3782,2655,10112
3783,2655,10224
3784,2655,11169
3785,2655,162846
3786,22794,3694
3787,22794,10637
3788,22794,156810
3789,8355,2219
3790,8355,3450
3791,8355,6255
3792,8355,10787
3793,8355,12616
3794,8355,17985
3795,8355,179431
3796,8355,209714
3797,116745,486
3798,116745,1003
3799,116745,4620
3800,116745,5746
3801,116745,5779
3802,116745,13094
3803,116745,15097
3804,116745,18326
3805,116745,33355
3806,116745,173276
3807,116745,182195
3808,116745,188841
3809,4327,779
3810,4327,5248
3811,4327,33626
3812,4327,33705
3813,1422,1568
3814,1422,1680
3815,1422,6149
3816,1422,9713
3817,1422,10391
3818,1422,11199
3819,1422,11578
3820,1422,14617
3821,1422,177235
3822,1422,177258
3823,1422,177259
3824,10674,2156
3825,10674,4344
3826,10674,4613
3827,10674,5600
3828,10674,5719
3829,10674,7376
3830,10674,12554
3831,10674,157904
3832,7446,886
3833,7446,8201
3834,7446,10787
3835,7446,162262
3836,7446,167475
3837,7446,167477
3838,7446,167486
3839,7446,167492
3840,7446,179431
3841,7446,184816
3842,7446,224875
3843,65754,570
3844,65754,736
3845,65754,818
3846,65754,917
3847,65754,2157
3848,65754,2652
3849,65754,4470
3850,65754,5340
3851,65754,9714
3852,65754,10371
3853,65754,10714
3854,65754,10941
3855,65754,12361
3856,65754,155555
3857,65754,156386
3858,65754,197952
3859,65754,207691
3860,1572,258
3861,1572,444
3862,1572,483
3863,1572,642
3864,1572,703
3865,1572,720
3866,1572,1321
3867,1572,1552
3868,1572,3799
3869,1572,5572
3870,1572,6149
3871,1572,9663
3872,1572,9758
3873,1572,10950
3874,1572,14512
3875,1572,14601
3876,1572,14819
3877,1572,15483
3878,1572,18525
3879,1572,177309
3880,1572,187844
3881,1572,188329
3882,1572,192707
3883,1572,219404
3884,1572,226838
3885,10528,703
3886,10528,770
3887,10528,1909
3888,10528,4252
3889,10528,5638
3890,10528,9104
3891,10528,9401
3892,10528,9826
3893,10528,10028
3894,10528,11855
3895,10528,33514
3896,271969,10085
3897,271969,232766
3898,10865,658
3899,10865,2768
3900,10865,10336
3901,10865,14785
3902,10865,33696
3903,258509,10986
3904,258509,10987
3905,258509,11477
3906,258509,179430
3907,258509,179431
3908,2253,220
3909,2253,236
3910,2253,258
3911,2253,441
3912,2253,836
3913,2253,1157
3914,2253,1956
3915,2253,3063
3916,2253,4812
3917,2253,6054
3918,2253,9758
3919,2253,10202
3920,2253,10786
3921,2253,11109
3922,2253,11121
3923,2253,11122
3924,2253,11123
3925,2253,11124
3926,2253,14819
3927,10661,242
3928,10661,536
3929,10661,539
3930,10661,928
3931,10661,2336
3932,10661,3037
3933,10661,3038
3934,10661,3039
3935,10661,3188
3936,10661,5907
3937,10661,6785
3938,10661,8932
3939,257344,282
3940,257344,5801
3941,257344,192962
3942,257344,209714
3943,257344,220855
3944,644,310
3945,644,530
3946,644,549
3947,644,803
3948,644,936
3949,644,1603
3950,644,2219
3951,644,2393
3952,644,3205
3953,644,3244
3954,644,3246
3955,644,3248
3956,644,3249
3957,644,4565
3958,644,9951
3959,644,40850
3960,644,156702
3961,644,161891
3962,10756,352
3963,10756,2343
3964,10756,2918
3965,10756,3358
3966,10756,14724
3967,10756,162846
3968,10756,179430
3969,686,818
3970,686,1432
3971,686,1508
3972,686,1603
3973,686,2846
3974,686,3412
3975,686,3416
3976,686,3417
3977,686,3419
3978,686,10706
3979,686,11001
3980,686,14760
3981,686,15246
3982,686,159961
3983,686,160515
3984,686,162356
3985,686,162357
3986,686,226028
3987,686,226240
3988,9383,627
3989,9383,4005
3990,9383,14760
3991,9383,160130
3992,9383,198781
3993,179,242
3994,179,407
3995,179,409
3996,179,434
3997,179,441
3998,179,836
3999,179,9748
4000,179,9826
4001,179,15053
4002,179,15155
4003,179,18525
4004,179,174375
4005,76285,351
4006,76285,2034
4007,76285,14667
4008,76285,180548
4009,76285,180909
4010,76285,180912
4011,76285,209714
4012,76285,221835
4013,76285,221836
4014,76285,223438
4015,1996,483
4016,1996,1454
4017,1996,1456
4018,1996,3510
4019,1996,5127
4020,1996,5962
4021,1996,5964
4022,1996,6956
4023,1996,12354
4024,1996,41586
4025,1996,41645
4026,1996,184134
4027,291805,212
4028,291805,478
4029,291805,2343
4030,291805,2908
4031,291805,7002
4032,291805,9663
4033,291805,9748
4034,291805,10051
4035,291805,10562
4036,291805,228519
4037,291805,236458
4038,10003,220
4039,10003,2139
4040,10003,5138
4041,10003,6168
4042,10003,186946
4043,1535,470
4044,1535,478
4045,1535,591
4046,1535,2106
4047,2067,839
4048,2067,1612
4049,2067,3801
4050,2067,9951
4051,2067,11440
4052,2067,12405
4053,2067,14626
4054,2067,157444
4055,2067,160515
4056,2067,191586
4057,46195,1161
4058,46195,2551
4059,46195,2646
4060,46195,4344
4061,46195,7453
4062,46195,12649
4063,46195,18165
4064,46195,179431
4065,46195,236475
4066,46195,236476
4067,2277,803
4068,2277,3249
4069,2277,6089
4070,2277,9685
4071,2277,14544
4072,10357,1552
4073,10357,2859
4074,10357,3347
4075,10357,7051
4076,10357,12670
4077,4477,242
4078,4477,949
4079,4477,2142
4080,4477,7005
4081,8665,339
4082,8665,2111
4083,8665,4607
4084,8665,6790
4085,8665,155652
4086,8665,187056
4087,9387,1394
4088,9387,1522
4089,9387,4798
4090,9387,14665
4091,9387,234213
4092,921,396
4093,921,1199
4094,921,1477
4095,921,1952
4096,921,2783
4097,921,2792
4098,921,4487
4099,921,4610
4100,921,4613
4101,921,4614
4102,921,4615
4103,921,5565
4104,921,5600
4105,921,6066
4106,921,6075
4107,4464,643
4108,4464,2355
4109,4464,3525
4110,4464,5571
4111,664,1157
4112,664,2213
4113,664,2214
4114,664,2493
4115,664,3337
4116,664,3338
4117,664,3693
4118,664,3875
4119,664,5096
4120,664,5543
4121,664,9276
4122,664,10617
4123,664,12335
4124,664,12336
4125,664,15160
4126,8358,911
4127,8358,1252
4128,8358,5605
4129,8358,9957
4130,8358,12617
4131,8358,155746
4132,8358,157524
4133,8358,170319
4134,9836,270
4135,9836,1357
4136,9836,2172
4137,9836,3028
4138,9836,4345
4139,9836,9673
4140,9836,9986
4141,9836,10794
4142,9836,11500
4143,9836,12990
4144,9836,14728
4145,9836,18035
4146,9836,179431
4147,2502,220
4148,2502,782
4149,2502,818
4150,2502,1453
4151,2502,1589
4152,2502,2251
4153,2502,9663
4154,2502,9937
4155,2502,10562
4156,2502,10950
4157,2502,11134
4158,2502,14819
4159,2502,14967
4160,2502,15483
4161,2502,18067
4162,2502,18520
4163,2502,18522
4164,2502,33779
4165,2502,164148
4166,2502,186450
4167,2502,188955
4168,9772,378
4169,9772,417
4170,9772,736
4171,9772,833
4172,9772,1562
4173,9772,1954
4174,9772,7188
4175,9772,8986
4176,9772,10237
4177,9772,10410
4178,9772,12371
4179,9772,15089
4180,9772,41249
4181,9772,174019
4182,9772,188955
4183,9772,200808
4184,9772,207901
4185,9772,226150
4186,161,378
4187,161,3430
4188,161,3688
4189,161,10453
4190,161,10530
4191,161,11362
4192,161,14570
4193,161,159355
4194,161,159358
4195,161,159362
4196,161,159369
4197,161,159370
4198,52451,9791
4199,52451,12995
4200,52451,14577
4201,52451,207941
4202,52451,209714
4203,76492,616
4204,76492,2343
4205,76492,2904
4206,76492,3133
4207,76492,3633
4208,76492,4062
4209,76492,5891
4210,76492,6737
4211,76492,11155
4212,76492,12377
4213,76492,160130
4214,76492,179431
4215,76492,179860
4216,76492,181068
4217,76492,231407
4218,4523,351
4219,4523,2011
4220,4523,3205
4221,4523,4344
4222,4523,7376
4223,4523,7939
4224,4523,10336
4225,4523,170362
4226,4523,177901
4227,4523,193521
4228,59961,591
4229,59961,14819
4230,59961,41668
4231,59961,176802
4232,59961,176806
4233,59961,176809
4234,10481,212
4235,10481,378
4236,10481,3398
4237,10481,5424
4238,10481,6491
4239,10481,8841
4240,10481,8905
4241,10481,15162
4242,10481,158369
4243,59108,1418
4244,59108,4543
4245,59108,12547
4246,59108,15275
4247,59108,18525
4248,59108,33632
4249,59108,156640
4250,59108,158750
4251,59108,159325
4252,59108,159330
4253,59108,159333
4254,59108,159334
4255,59108,159339
4256,59108,159341
4257,59108,159343
4258,59108,159346
4259,59108,159350
4260,1581,65
4261,1581,212
4262,1581,886
4263,1581,1441
4264,1581,1655
4265,1581,5854
4266,1581,6581
4267,1581,9799
4268,1581,12670
4269,1581,171366
4270,1581,187056
4271,1581,207317
4272,9798,417
4273,9798,521
4274,9798,720
4275,9798,769
4276,9798,1284
4277,9798,1666
4278,9798,1936
4279,9798,2051
4280,9798,2980
4281,9798,3376
4282,9798,3635
4283,9798,6078
4284,9798,9778
4285,9798,9937
4286,9798,10092
4287,9798,10391
4288,9798,10410
4289,9798,10909
4290,9798,14536
4291,9798,18419
4292,9798,18420
4293,9798,158938
4294,9798,227411
4295,22897,3687
4296,22897,5982
4297,22897,187056
4298,298,585
4299,298,9727
4300,298,9748
4301,298,10051
4302,298,14570
4303,298,159772
4304,298,159783
4305,7484,414
4306,7484,1262
4307,7484,2101
4308,7484,2522
4309,7484,3208
4310,7484,3713
4311,7484,5774
4312,7484,7946
4313,7484,10468
4314,7484,158279
4315,157350,818
4316,157350,4565
4317,157350,14751
4318,157350,162988
4319,157350,180492
4320,157350,211389
4321,157350,223438
4322,853,1442
4323,853,1589
4324,853,1956
4325,853,4264
4326,10159,414
4327,10159,800
4328,10159,801
4329,10159,1721
4330,10159,5968
4331,10159,6956
4332,10159,10787
4333,9593,2343
4334,9593,9732
4335,9593,11931
4336,9593,15252
4337,9593,15284
4338,9593,48711
4339,9593,160612
4340,9593,161849
4341,9593,161868
4342,1904,233
4343,1904,549
4344,1904,1156
4345,1904,1411
4346,1904,1956
4347,1904,4342
4348,9615,830
4349,9615,1926
4350,9615,3296
4351,9615,3796
4352,9615,6996
4353,9615,8574
4354,9615,10931
4355,9615,33885
4356,9615,159953
4357,51052,65
4358,51052,1991
4359,51052,179431
4360,51052,187056
4361,51052,207317
4362,297,314
4363,297,699
4364,297,978
4365,297,2407
4366,297,3684
4367,297,10791
4368,297,10855
4369,297,13005
4370,297,33626
4371,9884,949
4372,9884,1812
4373,9884,2148
4374,9884,2733
4375,9884,9748
4376,9884,14601
4377,9884,41019
4378,9884,206544
4379,16858,837
4380,16858,886
4381,16858,4345
4382,16858,9732
4383,16858,15160
4384,16858,18298
4385,16858,33731
4386,16858,156028
4387,16858,156507
4388,16858,157959
4389,16858,160840
4390,16858,165399
4391,16858,165402
4392,16858,165407
4393,16858,165419
4394,16858,165420
4395,16858,165423
4396,62764,2013
4397,62764,3205
4398,62764,4252
4399,62764,7325
4400,62764,9990
4401,62764,10842
4402,62764,15206
4403,62764,15320
4404,62764,46951
4405,62764,169339
4406,62764,169341
4407,62764,169343
4408,62764,169350
4409,62764,169356
4410,62764,169358
4411,62764,169362
4412,62764,169366
4413,62764,169367
4414,62764,169378
4415,62764,179431
4416,22538,170335
4417,22538,175297
4418,22538,175301
4419,22538,175309
4420,22538,175314
4421,22538,175316
4422,22538,175321
4423,22538,175322
4424,22538,179430
4425,9341,5178
4426,9341,187033
4427,9341,189411
4428,12107,9181
4429,12107,10125
4430,12107,18035
4431,12107,160450
4432,12107,179431
4433,12107,191881
4434,9637,1735
4435,9637,3392
4436,9637,10793
4437,9637,223067
4438,49049,279
4439,49049,417
4440,49049,853
4441,49049,934
4442,49049,1761
4443,49049,3703
4444,49049,4458
4445,49049,4565
4446,49049,5822
4447,49049,6149
4448,49049,9685
4449,49049,9717
4450,49049,10292
4451,49049,10349
4452,49049,12371
4453,49049,13142
4454,49049,14687
4455,49049,14742
4456,49049,14819
4457,49049,15009
4458,49049,15108
4459,49049,18026
4460,49049,18712
4461,49049,162988
4462,49049,162993
4463,49049,162994
4464,49049,185434
4465,49049,203165
4466,49049,236590
4467,9339,802
4468,9339,1022
4469,9339,1786
4470,9339,2301
4471,9339,3737
4472,9339,4379
4473,9339,8506
4474,9339,10103
4475,9339,11390
4476,9339,11612
4477,9339,13027
4478,9339,15162
4479,9339,34004
4480,9339,156282
4481,9339,162225
4482,9339,175536
4483,16281,1299
4484,16281,3335
4485,16281,5404
4486,16281,7172
4487,16281,7325
4488,16281,9706
4489,16281,9717
4490,16281,10292
4491,16281,11321
4492,16281,12377
4493,16281,157351
4494,39691,13006
4495,39691,179430
4496,39691,179431
4497,39691,209714
4498,8247,704
4499,8247,818
4500,8247,1452
4501,8247,1721
4502,8247,3713
4503,8247,3822
4504,8247,4769
4505,8247,4820
4506,8247,4986
4507,8247,6170
4508,11253,2096
4509,11253,7005
4510,11253,9403
4511,11253,9715
4512,11253,11196
4513,11253,14819
4514,11253,18096
4515,11253,18149
4516,11253,33933
4517,11253,155030
4518,11253,157789
4519,11253,163074
4520,11253,174203
4521,11253,174209
4522,11253,174222
4523,11253,226774
4524,1949,387
4525,1949,582
4526,1949,627
4527,1949,736
4528,1949,918
4529,1949,1583
4530,1949,3152
4531,1949,4123
4532,1949,4399
4533,1949,4923
4534,1949,4942
4535,1949,4950
4536,1949,6149
4537,1949,9826
4538,1949,10714
4539,1949,12193
4540,8452,402
4541,8452,2964
4542,8452,9826
4543,8452,11628
4544,8452,18069
4545,8452,162988
4546,8452,187046
4547,8452,196376
4548,310,186
4549,310,305
4550,310,457
4551,310,488
4552,310,542
4553,310,725
4554,310,917
4555,310,1605
4556,310,6150
4557,310,6157
4558,310,9649
4559,310,9844
4560,27578,331
4561,27578,779
4562,27578,1589
4563,27578,2041
4564,27578,3070
4565,27578,3450
4566,27578,10084
4567,27578,10685
4568,27578,14765
4569,27578,14964
4570,27578,40884
4571,27578,159753
4572,27578,179431
4573,954,90
4574,954,212
4575,954,470
4576,954,591
4577,954,949
4578,954,1308
4579,954,1568
4580,954,2001
4581,954,2112
4582,954,3268
4583,954,3269
4584,954,3530
4585,954,4123
4586,954,4289
4587,954,4683
4588,954,6104
4589,954,10364
4590,954,10988
4591,954,11134
4592,954,33705
4593,70160,3298
4594,70160,4565
4595,70160,11322
4596,70160,18101
4597,70160,18106
4598,70160,18109
4599,70160,18249
4600,70160,53995
4601,70160,164092
4602,70160,179751
4603,70160,179776
4604,70160,179778
4605,70160,179780
4606,70160,179781
4607,70160,179803
4608,70160,223438
4609,45243,1381
4610,45243,6710
4611,45243,11199
4612,45243,11461
4613,45243,179431
4614,364,65
4615,364,417
4616,364,848
4617,364,849
4618,364,853
4619,364,3298
4620,364,5570
4621,364,6969
4622,364,7002
4623,364,9715
4624,364,14819
4625,364,15002
4626,364,15481
4627,364,163074
4628,364,163455
4629,364,173861
4630,364,173866
4631,364,173867
4632,364,214644
4633,7518,990
4634,7518,1240
4635,7518,1950
4636,7518,2105
4637,7518,2522
4638,7518,2847
4639,7518,2922
4640,7518,3700
4641,7518,5774
4642,7518,6362
4643,7518,7125
4644,7518,7948
4645,7518,7949
4646,7518,18165
4647,11544,1156
4648,11544,1603
4649,11544,1668
4650,11544,2393
4651,11544,2766
4652,11544,4862
4653,11544,4939
4654,11544,10336
4655,11544,15162
4656,11544,168490
4657,9986,1701
4658,9986,3875
4659,9986,3986
4660,9986,4931
4661,9986,5698
4662,9986,6054
4663,9986,6202
4664,9986,6464
4665,9986,9713
4666,9986,10084
4667,9986,10349
4668,9986,11477
4669,9986,11539
4670,9986,18035
4671,9986,33621
4672,9986,33623
4673,9986,206052
4674,8656,840
4675,8656,1432
4676,8656,3337
4677,8656,4040
4678,8656,4803
4679,8656,5096
4680,8656,6941
4681,8656,10222
4682,8656,14626
4683,8656,187056
4684,8656,199076
4685,146216,90
4686,146216,212
4687,146216,591
4688,146216,2139
4689,146216,14555
4690,146216,166571
4691,146216,182185
4692,9291,378
4693,9291,579
4694,9291,1563
4695,9291,1936
4696,9291,5418
4697,9291,6075
4698,55301,9663
4699,55301,10986
4700,55301,11095
4701,55301,234363
4702,11665,246
4703,11665,470
4704,11665,949
4705,11665,2052
4706,11665,3800
4707,11665,4721
4708,11665,10988
4709,11665,33649
4710,6964,965
4711,6964,2336
4712,6964,187056
4713,11324,818
4714,11324,2041
4715,11324,2215
4716,11324,5340
4717,11324,10323
4718,11324,11207
4719,11324,11208
4720,11324,208611
4721,12193,65
4722,12193,9799
4723,12193,10041
4724,12193,207317
4725,9928,1436
4726,9928,4480
4727,9928,14544
4728,9928,193305
4729,754,1568
4730,754,1666
4731,754,1865
4732,754,3868
4733,754,3927
4734,754,5572
4735,754,6062
4736,754,9748
4737,754,9758
4738,754,10614
4739,754,10950
4740,754,11612
4741,754,12391
4742,754,12670
4743,754,14601
4744,754,14687
4745,754,18525
4746,754,156786
4747,754,170212
4748,754,187844
4749,754,188134
4750,754,194942
4751,754,208708
4752,10202,187084
4753,10202,187710
4754,10202,189449
4755,10202,202322
4756,10202,206809
4757,10202,206810
4758,10202,206811
4759,10202,206812
4760,4147,18712
4761,4147,174984
4762,4147,174985
4763,4147,174994
4764,4147,175001
4765,4147,175005
4766,4147,175007
4767,4147,175008
4768,4147,175011
4769,4147,175016
4770,4147,175017
4771,50546,966
4772,50546,1907
4773,50546,1936
4774,50546,4585
4775,50546,6038
4776,50546,9673
4777,50546,9767
4778,50546,9963
4779,1701,378
4780,1701,502
4781,1701,720
4782,1701,822
4783,1701,1420
4784,1701,1568
4785,1701,1666
4786,1701,3930
4787,1701,4245
4788,1701,10685
4789,1701,10950
4790,1701,11207
4791,1701,14570
4792,1701,14601
4793,1701,14707
4794,1701,14819
4795,1701,15234
4796,1701,18034
4797,1701,33482
4798,1701,156805
4799,1701,195295
4800,13027,310
4801,13027,521
4802,13027,1308
4803,13027,1562
4804,13027,1576
4805,13027,1812
4806,13027,2314
4807,13027,7375
4808,13027,18525
4809,2289,1014
4810,2289,1465
4811,2289,1806
4812,2289,1872
4813,2289,2038
4814,20504,3096
4815,20504,4458
4816,20504,4565
4817,20504,6150
4818,20504,33768
4819,9574,1334
4820,9574,1436
4821,9574,3092
4822,9574,6348
4823,9574,8044
4824,9574,10125
4825,9574,13027
4826,11618,818
4827,11618,2754
4828,11618,3098
4829,11618,3358
4830,11618,4142
4831,11618,4479
4832,11618,5374
4833,11618,5918
4834,11618,9714
4835,11618,10224
4836,11618,33587
4837,11618,154901
4838,11618,155811
4839,11618,156075
4840,11618,167104
4841,11618,169816
4842,11618,172801
4843,11618,172808
4844,11618,172812
4845,11618,172815
4846,11618,172816
4847,11618,172822
4848,2300,6075
4849,2300,6496
4850,2300,13005
4851,2300,176746
4852,2300,177208
4853,2300,177216
4854,2300,177218
4855,2300,177219
4856,2300,177224
4857,2300,177227
4858,2300,177228
4859,2300,177230
4860,2300,177231
4861,2300,177232
4862,12096,642
4863,12096,5340
4864,12096,5439
4865,12096,15127
4866,12096,159548
4867,12096,159550
4868,12096,217324
4869,10200,1603
4870,10200,1612
4871,10200,1954
4872,10200,2227
4873,10200,4210
4874,10200,6086
4875,10200,9714
4876,10200,9738
4877,10200,9951
4878,10200,10150
4879,10200,10891
4880,10200,11117
4881,10200,11479
4882,10200,14755
4883,10200,15271
4884,10200,156388
4885,10200,156661
4886,10200,160515
4887,10200,161287
4888,10200,209517
4889,10200,219965
4890,10200,226763
4891,8834,242
4892,8834,591
4893,8834,720
4894,8834,782
4895,8834,1328
4896,8834,1523
4897,8834,1749
4898,8834,1812
4899,8834,2340
4900,8834,2564
4901,8834,3713
4902,8834,4934
4903,8834,6078
4904,8834,6086
4905,8834,6318
4906,8834,9665
4907,8834,9826
4908,8834,9937
4909,8834,10410
4910,8834,13006
4911,8834,187844
4912,8834,192097
4913,8834,194581
4914,8834,226689
4915,228150,1956
4916,228150,2652
4917,228150,6091
4918,228150,11064
4919,228150,11102
4920,228150,11117
4921,6068,191088
4922,6068,191089
4923,41515,2406
4924,41515,6878
4925,41515,10468
4926,41515,209714
4927,41515,221037
4928,9023,3714
4929,9023,6089
4930,9023,8241
4931,9023,9823
4932,9023,9902
4933,9023,10336
4934,9023,156234
4935,9023,158264
4936,9023,158265
4937,9023,158266
4938,38317,11477
4939,38317,14760
4940,38317,15147
4941,38317,15148
4942,38317,15149
4943,38317,15150
4944,38317,15151
4945,38317,179431
4946,2157,4379
4947,2157,15246
4948,2157,168603
4949,14462,2944
4950,14462,2952
4951,14462,4707
4952,14462,8651
4953,14462,10410
4954,14462,33482
4955,14462,33483
4956,14462,46955
4957,161795,9673
4958,161795,14638
4959,161795,47024
4960,161795,156104
4961,161795,196433
4962,159824,272
4963,159824,612
4964,159824,616
4965,159824,1576
4966,159824,2343
4967,159824,2904
4968,159824,3633
4969,159824,4062
4970,159824,4555
4971,159824,5891
4972,159824,6038
4973,159824,6737
4974,159824,11155
4975,159824,12377
4976,159824,14633
4977,159824,160130
4978,159824,224472
4979,49948,3537
4980,49948,190719
4981,2135,2964
4982,2135,5455
4983,9822,690
4984,9822,3737
4985,9705,293
4986,9705,2157
4987,9705,13015
4988,9705,14819
4989,9705,156121
4990,9705,159384
4991,9705,159399
4992,9705,159401
4993,9705,179430
4994,1656,387
4995,1656,470
4996,1656,494
4997,1656,534
4998,1656,1701
4999,1656,5809
5000,1656,9725
5001,1656,15160
5002,1656,179585
5003,12159,439
5004,12159,634
5005,12159,1449
5006,12159,4116
5007,12159,5918
5008,12159,6154
5009,12159,6155
5010,12159,210530
5011,9678,494
5012,9678,1155
5013,9678,2870
5014,9678,167707
5015,4442,380
5016,4442,2132
5017,4442,179430
5018,75,83
5019,75,464
5020,75,833
5021,75,839
5022,75,840
5023,75,843
5024,75,1280
5025,75,1704
5026,75,1705
5027,75,2867
5028,75,3243
5029,330770,428
5030,330770,658
5031,330770,966
5032,330770,5202
5033,330770,10721
5034,330770,11221
5035,330770,187056
5036,9433,1003
5037,9433,2522
5038,9433,3593
5039,9433,3800
5040,9433,4522
5041,9433,4811
5042,9433,9937
5043,9433,10349
5044,9433,10468
5045,9433,223059
5046,19959,402
5047,19959,4565
5048,11973,840
5049,11973,1815
5050,11973,4170
5051,11973,9342
5052,11973,156661
5053,11228,444
5054,11228,586
5055,11228,720
5056,11228,1261
5057,11228,1701
5058,11228,1749
5059,11228,4776
5060,11228,5369
5061,11228,10349
5062,11228,10617
5063,11228,14512
5064,11228,14601
5065,11228,14755
5066,11228,15162
5067,11228,18029
5068,11228,173272
5069,11228,189102
5070,11228,207317
5071,11228,207528
5072,11228,219404
5073,77951,12616
5074,77951,209714
5075,5491,818
5076,5491,4458
5077,5491,4565
5078,5491,6015
5079,5491,9878
5080,5491,14909
5081,5491,159314
5082,5491,159955
5083,5491,208997
5084,5491,213987
5085,10715,470
5086,10715,1339
5087,10715,3208
5088,10715,4391
5089,10715,166329
5090,10715,209220
5091,10197,10937
5092,10197,165735
5093,10197,165736
5094,10197,165746
5095,10197,165748
5096,10197,165749
5097,10197,165752
5098,10197,165761
5099,10197,165763
5100,10197,165764
5101,10197,165765
5102,10197,179431
5103,10197,208992
5104,9562,1992
5105,9562,4379
5106,9562,8056
5107,9562,8701
5108,9562,9032
5109,9562,9532
5110,9562,10466
5111,9562,189151
5112,9922,279
5113,9922,3804
5114,9922,4461
5115,9922,6092
5116,9922,12332
5117,9447,2206
5118,9447,4900
5119,9447,4931
5120,9447,4932
5121,9447,8082
5122,9447,11477
5123,9447,11478
5124,9447,15162
5125,9447,157972
5126,9447,206052
5127,274854,242
5128,274854,616
5129,274854,8862
5130,274854,177900
5131,8870,839
5132,8870,2964
5133,8870,14626
5134,8870,156810
5135,8870,188351
5136,9992,1158
5137,9992,4391
5138,9992,6956
5139,9992,10941
5140,9992,18035
5141,9992,170362
5142,36970,270
5143,36970,658
5144,36970,1357
5145,36970,4676
5146,36970,179431
5147,10077,3737
5148,10077,4379
5149,10077,9840
5150,10077,12616
5151,76649,1394
5152,76649,1395
5153,76649,1527
5154,76649,2859
5155,76649,3035
5156,76649,3691
5157,76649,5096
5158,76649,6917
5159,76649,10617
5160,76649,14906
5161,76649,41642
5162,76649,155212
5163,76649,163398
5164,76649,180473
5165,76649,209714
5166,293644,209714
5167,453,30
5168,453,222
5169,453,1700
5170,453,2038
5171,453,2051
5172,453,2303
5173,453,2304
5174,453,2305
5175,453,2307
5176,453,2309
5177,453,2461
5178,453,2462
5179,453,6009
5180,453,6262
5181,8587,2143
5182,8587,5276
5183,8587,6464
5184,8587,11326
5185,8587,11436
5186,8587,13084
5187,8587,14767
5188,8587,18136
5189,8587,18153
5190,72545,10364
5191,72545,40894
5192,72545,156091
5193,72545,179431
5194,72545,209714
5195,109451,1436
5196,109451,10637
5197,109451,14760
5198,9533,6259
5199,9533,10714
5200,9533,18525
5201,2023,643
5202,2023,2673
5203,2023,3525
5204,71880,179431
5205,584,416
5206,584,830
5207,584,999
5208,584,12670
5209,584,33885
5210,584,159953
5211,309809,490
5212,309809,3469
5213,309809,3800
5214,309809,4414
5215,309809,4565
5216,309809,9736
5217,309809,9825
5218,309809,10226
5219,309809,10707
5220,309809,10873
5221,309809,10938
5222,309809,12663
5223,309809,14532
5224,309809,15101
5225,309809,170647
5226,309809,180787
5227,309809,209714
5228,4858,9714
5229,4858,9951
5230,4858,10685
5231,4858,14909
5232,4858,15250
5233,4858,161290
5234,4858,161891
5235,4858,162502
5236,4858,162511
5237,4858,162512
5238,4858,162515
5239,17711,4414
5240,17711,6513
5241,17711,10267
5242,17711,11687
5243,17711,15067
5244,17711,167043
5245,17711,196726
5246,328111,2551
5247,328111,3208
5248,328111,11500
5249,328111,15162
5250,328111,18165
5251,328111,33347
5252,328111,41412
5253,328111,158225
5254,328111,168346
5255,328111,204052
5256,328111,229051
5257,8698,83
5258,8698,3133
5259,8698,4197
5260,8698,5458
5261,8698,160130
5262,8698,191409
5263,8698,191439
5264,8698,206581
5265,8698,232533
5266,93456,4289
5267,93456,7397
5268,93456,13072
5269,93456,15300
5270,93456,179431
5271,93456,184783
5272,93456,190999
5273,93456,209714
5274,602,1612
5275,602,1627
5276,602,1825
5277,602,4097
5278,602,4278
5279,602,6091
5280,602,9738
5281,602,9739
5282,602,9831
5283,602,9951
5284,602,14643
5285,330,911
5286,330,1718
5287,330,1719
5288,330,1720
5289,330,1766
5290,330,1768
5291,330,12616
5292,330,178010
5293,330,223059
5294,953,2043
5295,953,2509
5296,953,2510
5297,953,3028
5298,953,7639
5299,9693,318
5300,9693,458
5301,9693,526
5302,9693,2618
5303,9693,2964
5304,9693,4565
5305,9693,4630
5306,9693,4995
5307,9693,5885
5308,9693,6150
5309,9693,10349
5310,9693,17985
5311,9693,41589
5312,36657,1852
5313,36657,8828
5314,36657,9715
5315,36657,9717
5316,36657,10761
5317,8909,782
5318,8909,1872
5319,8909,2908
5320,8909,3045
5321,8909,9748
5322,9802,582
5323,9802,1812
5324,9802,3293
5325,9802,3859
5326,9802,18233
5327,9802,18525
5328,950,2078
5329,950,2079
5330,950,2219
5331,950,2223
5332,950,2224
5333,950,2984
5334,950,3528
5335,950,4414
5336,950,4663
5337,950,4875
5338,950,158017
5339,1824,563
5340,1824,1453
5341,1824,1668
5342,1824,2336
5343,1824,9799
5344,2976,890
5345,2976,1566
5346,2976,1691
5347,2976,2136
