id,movie_id,genre_id
1872,33909,80
1873,49017,27
1874,49017,28
1875,49017,18
1876,49017,14
1877,49017,10752
1878,9882,18
1879,9882,28
1880,9882,53
1881,9882,80
1882,2270,12
1883,2270,14
1884,2270,10749
1885,2270,10751
1886,978,12
1887,978,18
1888,978,36
1889,44564,35
1890,44564,18
1891,3132,28
1892,3132,12
1893,3132,35
1894,3132,53
1895,8814,12
1896,8814,28
1897,8814,27
1898,8427,28
1899,8427,12
1900,8427,35
1901,8427,53
1902,52520,14
1903,52520,28
1904,52520,27
1905,80585,35
1906,80585,18
1907,80585,10402
1908,80585,10749
1909,10592,18
1910,10592,10752
1911,49021,28
1912,49021,12
1913,49021,53
1914,11535,28
1915,11535,878
1916,11535,53
1917,10550,28
1918,10550,12
1919,10550,53
1920,11258,53
1921,12610,12
1922,12610,16
1923,12610,28
1924,12610,35
1925,12610,10751
1926,59981,16
1927,59981,10402
1928,59981,10751
1929,201088,80
1930,201088,18
1931,201088,9648
1932,5137,9648
1933,5137,28
1934,5137,53
1935,5137,878
1936,5137,12
1937,3093,80
1938,3093,9648
1939,3093,53
1940,107846,28
1941,107846,53
1942,188207,28
1943,188207,12
1944,4614,53
1945,4614,28
1946,4614,18
1947,24021,12
1948,24021,14
1949,24021,18
1950,24021,10749
1951,11371,28
1952,11371,80
1953,11371,53
1954,20352,16
1955,20352,10751
1956,11517,28
1957,11517,35
1958,11517,80
1959,214756,35
1960,26428,12
1961,26428,18
1962,26428,36
1963,9824,12
1964,9824,14
1965,9824,28
1966,9824,35
1967,9824,878
1968,48988,35
1969,9008,18
1970,9008,53
1971,300673,28
1972,300673,18
1973,300673,36
1974,300673,53
1975,12113,28
1976,12113,18
1977,12113,53
1978,38778,35
1979,72331,28
1980,72331,14
1981,72331,27
1982,1844,10749
1983,1844,18
1984,1844,9648
1985,846,9648
1986,846,878
1987,846,53
1988,9703,28
1989,9703,12
1990,9703,14
1991,9703,10752
1992,857,18
1993,857,36
1994,857,10752
1995,136797,28
1996,136797,80
1997,136797,18
1998,136797,53
1999,3981,35
2000,3981,10749
2001,425,16
2002,425,35
2003,425,10751
2004,425,12
2005,6171,18
2006,6171,27
2007,6171,878
2008,6171,53
2009,72976,36
2010,72976,18
2011,603,28
2012,603,878
2013,568,18
2014,9021,14
2015,9021,35
2016,9021,10751
2017,82695,18
2018,82695,10402
2019,82695,10749
2020,9489,35
2021,9489,10749
2022,12133,35
2023,9342,28
2024,9342,12
2025,41733,35
2026,41733,18
2027,227306,18
2028,227306,10752
2029,5551,28
2030,5551,12
2031,5551,53
2032,9350,28
2033,9350,12
2034,9350,53
2035,9208,28
2036,9208,12
2037,9208,18
2038,9208,53
2039,4244,14
2040,4244,35
2041,4244,10751
2042,1852,18
2043,1852,36
2044,1852,53
2045,11820,18
2046,11820,10749
2047,76493,35
2048,345,9648
2049,345,18
2050,196867,35
2051,196867,18
2052,196867,10751
2053,256591,10749
2054,256591,35
2055,256591,80
2056,256591,18
2057,59962,28
2058,59962,35
2059,59962,10749
2060,36648,878
2061,36648,28
2062,36648,27
2063,36648,53
2064,36648,12
2065,36648,14
2066,1880,28
2067,1880,53
2068,9440,35
2069,9440,18
2070,71679,28
2071,71679,27
2072,71679,878
2073,10483,28
2074,10483,53
2075,10483,878
2076,11412,80
2077,11412,28
2078,11412,9648
2079,11412,53
2080,11983,28
2081,11983,12
2082,11983,18
2083,11983,10749
2084,11983,53
2085,6795,10751
2086,6795,14
2087,6795,878
2088,6795,12
2089,550,18
2090,11170,18
2091,9292,28
2092,9292,12
2093,9292,35
2094,10783,28
2095,10783,12
2096,10783,35
2097,10783,80
2098,10783,10749
2099,10783,53
2100,100241,27
2101,100241,53
2102,257,80
2103,257,18
2104,257,10751
2105,9947,28
2106,9947,14
2107,189,80
2108,189,53
2109,12618,18
2110,12618,10749
2111,253412,12
2112,253412,18
2113,1427,80
2114,1427,14
2115,1427,18
2116,818,35
2117,818,80
2118,818,878
2119,16577,16
2120,16577,28
2121,16577,10751
2122,16577,878
2123,329,12
2124,329,878
2125,12160,18
2126,12160,28
2127,12160,37
2128,9331,28
2129,9331,18
2130,9331,53
2131,300168,28
2132,300168,18
2133,300168,12
2134,9072,35
2135,9072,80
2136,3536,28
2137,3536,18
2138,3536,53
2139,3536,10752
2140,9087,35
2141,9087,18
2142,9087,10749
2143,12177,35
2144,12177,10749
2145,12138,28
2146,12138,12
2147,12138,35
2148,12138,53
2149,12138,80
2150,273248,80
2151,273248,18
2152,273248,9648
2153,273248,37
2154,9955,28
2155,9955,35
2156,9955,18
2157,50359,16
2158,50359,35
2159,50359,10751
2160,1271,28
2161,1271,12
2162,1271,10752
2163,693,35
2164,693,10749
2165,14306,35
2166,14306,10751
2167,497,14
2168,497,18
2169,497,80
2170,11199,28
2171,11199,12
2172,11199,35
2173,9982,16
2174,9982,10751
2175,9982,35
2176,210577,9648
2177,210577,53
2178,210577,18
2179,2501,28
2180,2501,18
2181,2501,9648
2182,2501,53
2183,710,12
2184,710,28
2185,710,53
2186,2275,80
2187,2275,18
2188,2275,9648
2189,2275,53
2190,37165,35
2191,37165,18
2192,9837,12
2193,9837,16
2194,9837,18
2195,9837,10751
2196,9837,10402
2197,10708,35
2198,10708,10751
2199,136400,28
2200,136400,35
2201,136400,80
2202,10992,35
2203,10992,10751
2204,9654,28
2205,9654,80
2206,2642,10749
2207,2642,35
2208,8916,12
2209,8916,16
2210,8916,35
2211,8916,10751
2212,19899,35
2213,19899,10749
2214,2119,12
2215,9641,35
2216,294254,28
2217,38167,18
2218,5994,35
2219,5994,18
2220,5994,10749
2221,5994,14
2222,39514,28
2223,39514,12
2224,39514,35
2225,39514,80
2226,39514,53
2227,9563,18
2228,547,18
2229,547,10749
2230,1538,18
2231,1538,80
2232,1538,53
2233,9334,28
2234,9334,14
2235,9334,12
2236,11128,18
2237,11128,28
2238,11128,53
2239,75780,80
2240,75780,18
2241,75780,53
2242,8914,28
2243,8914,878
2244,8914,53
2245,13576,10402
2246,13576,99
2247,39538,18
2248,39538,53
2249,39538,878
2250,10628,35
2251,10628,12
2252,10628,80
2253,14836,16
2254,14836,10751
2255,8645,53
2256,8645,878
2257,9509,28
2258,9509,18
2259,9509,53
2260,9509,80
2261,10067,35
2262,10067,10751
2263,9384,35
2264,9384,80
2265,9279,10751
2266,9279,35
2267,1487,14
2268,1487,28
2269,1487,878
2270,9422,18
2271,77174,10751
2272,77174,16
2273,77174,12
2274,77174,35
2275,4824,28
2276,4824,53
2277,4824,12
2278,4824,80
2279,9620,28
2280,9620,12
2281,9620,9648
2282,9620,878
2283,9620,53
2284,9302,18
2285,9302,10749
2286,10199,12
2287,10199,16
2288,10199,10751
2289,10771,53
2290,10771,28
2291,10771,35
2292,10771,878
2293,3512,28
2294,3512,53
2295,137094,28
2296,137094,18
2297,137094,53
2298,274479,18
2299,274479,35
2300,267860,28
2301,267860,80
2302,267860,53
2303,8078,878
2304,8078,27
2305,8078,28
2306,7485,28
2307,7485,18
2308,7485,9648
2309,7485,53
2310,7485,80
2311,170687,16
2312,170687,35
2313,170687,10751
2314,170687,14
2315,6435,18
2316,6435,14
2317,6435,35
2318,137106,12
2319,137106,16
2320,137106,35
2321,137106,10751
2322,137106,14
2323,10040,28
2324,10040,35
2325,6278,12
2326,6278,28
2327,6278,14
2328,82682,80
2329,82682,18
2330,82682,28
2331,82682,53
2332,17610,35
2333,17610,12
2334,22954,18
2335,22954,36
2336,16995,28
2337,16558,10749
2338,16558,35
2339,16558,80
2340,9849,35
2341,9849,18
2342,9849,10751
2343,9849,878
2344,5820,28
2345,5820,53
2346,5820,80
2347,16866,878
2348,16866,16
2349,16866,10751
2350,16866,35
2351,16866,12
2352,201,878
2353,201,28
2354,201,12
2355,201,53
2356,11775,80
2357,11775,35
2358,11775,10749
2359,87825,18
2360,87825,10749
2361,12201,80
2362,12201,18
2363,12201,9648
2364,12201,53
2365,11015,27
2366,11015,9648
2367,11015,53
2368,9932,35
2369,9932,80
2370,13389,28
2371,13389,80
2372,13389,18
2373,13389,53
2374,8838,28
2375,8838,80
2376,8838,18
2377,8838,53
2378,17332,18
2379,4958,14
2380,4958,18
2381,786,18
2382,786,10402
2383,9513,16
2384,9513,35
2385,9513,10751
2386,11679,28
2387,11679,12
2388,11679,80
2389,11679,18
2390,11679,9648
2391,11679,53
2392,38321,28
2393,38321,878
2394,38321,14
2395,38321,53
2396,38321,27
2397,14411,10751
2398,14411,16
2399,14411,12
2400,8413,27
2401,8413,878
2402,8413,9648
2403,10052,18
2404,9676,18
2405,9664,28
2406,9664,12
2407,9664,18
2408,9664,36
2409,9664,10749
2410,9664,10752
2411,2100,28
2412,2100,18
2413,2100,53
2414,10384,27
2415,10384,878
2416,10384,53
2417,137321,18
2418,137321,14
2419,137321,9648
2420,137321,10749
2421,123553,28
2422,123553,12
2423,123553,18
2424,123553,9648
2425,123553,10749
2426,123553,14
2427,11260,35
2428,11260,878
2429,11260,12
2430,11260,10751
2431,9009,18
2432,9009,27
2433,9009,53
2434,11374,35
2435,2309,12
2436,2309,10751
2437,2309,14
2438,8285,28
2439,8285,35
2440,8285,53
2441,8285,80
2442,8285,878
2443,210860,35
2444,210860,12
2445,2312,12
2446,2312,14
2447,2312,28
2448,2312,18
2449,9839,18
2450,9839,10749
2451,9839,12
2452,9839,10752
2453,381902,28
2454,381902,12
2455,381902,14
2456,13922,28
2457,13922,36
2458,13922,10752
2459,293660,28
2460,293660,12
2461,293660,35
2462,9713,18
2463,9713,35
2464,190859,10752
2465,190859,28
2466,257445,12
2467,257445,27
2468,257445,35
2469,9007,35
2470,9007,14
2471,9007,10749
2472,889,878
2473,889,35
2474,889,10751
2475,889,10749
2476,1370,28
2477,1370,12
2478,1370,53
2479,1370,10752
2480,4942,35
2481,4942,10749
2482,4942,18
2483,347969,35
2484,347969,37
2485,24438,35
2486,116741,35
2487,35791,28
2488,35791,12
2489,35791,27
2490,35791,878
2491,72431,18
2492,72431,28
2493,72431,12
2494,72431,36
2495,72431,10752
2496,1813,18
2497,1813,27
2498,1813,9648
2499,1813,53
2500,87428,35
2501,8840,14
2502,10589,28
2503,10589,35
2504,10589,80
2505,10589,18
2506,71676,28
2507,71676,14
2508,71676,53
2509,1722,18
2510,1722,36
2511,1722,10749
2512,10022,28
2513,10022,35
2514,10022,18
2515,10022,10751
2516,10022,53
2517,11358,12
2518,11358,18
2519,11358,28
2520,11358,53
2521,13,35
2522,13,18
2523,13,10749
2524,6477,35
2525,6477,10402
2526,6477,10751
2527,6477,14
2528,6477,16
2529,1597,35
2530,1597,10749
2531,10530,12
2532,10530,16
2533,10530,18
2534,10530,10751
2535,1924,28
2536,1924,12
2537,1924,14
2538,1924,878
2539,9327,14
2540,9327,35
2541,9327,10749
2542,9327,878
2543,8488,35
2544,8488,18
2545,8488,10749
2546,10603,12
2547,10603,35
2548,10603,10751
2549,10603,10749
2550,8273,35
2551,8273,10749
2552,109424,28
2553,109424,18
2554,109424,53
2555,35056,35
2556,8839,14
2557,8839,35
2558,8839,10751
2559,156022,53
2560,156022,28
2561,156022,80
2562,7303,35
2563,7303,18
2564,7303,10749
2565,8963,28
2566,8963,53
2567,8963,18
2568,1402,18
2569,9315,53
2570,9315,18
2571,9315,9648
2572,8984,18
2573,8984,53
2574,8984,80
2575,8984,9648
2576,8984,10749
2577,795,18
2578,795,14
2579,795,10749
2580,24,28
2581,24,80
2582,11353,35
2583,393,28
2584,393,80
2585,393,53
2586,9618,28
2587,9618,12
2588,9618,35
2589,9374,14
2590,9374,35
2591,8584,12
2592,8584,28
2593,8584,35
2594,8584,37
2595,2320,28
2596,2320,12
2597,2320,18
2598,2320,53
2599,58224,35
2600,58224,10751
2601,1729,28
2602,1729,12
2603,1729,14
2604,175574,16
2605,175574,35
2606,175574,10751
2607,8077,878
2608,8077,28
2609,8077,27
2610,8818,36
2611,8818,18
2612,8818,10402
2613,8195,28
2614,8195,53
2615,8195,80
2616,8195,12
2617,10586,12
2618,116149,10751
2619,116149,35
2620,80035,35
2621,10632,18
2622,10632,28
2623,10632,53
2624,10632,80
2625,12117,18
2626,12117,9648
2627,12117,53
2628,1792,35
2629,13260,35
2630,72197,16
2631,72197,12
2632,72197,10751
2633,72197,35
2634,3580,80
2635,3580,18
2636,3580,9648
2637,12123,28
2638,12123,18
2639,12123,878
2640,12123,53
2641,9566,18
2642,9566,9648
2643,9566,53
2644,9833,53
2645,9833,18
2646,9833,10749
2647,4517,18
2648,4517,36
2649,4517,10749
2650,8202,28
2651,8202,878
2652,16072,18
2653,16072,36
2654,16072,10752
2655,34314,28
2656,34314,53
2657,34314,80
2658,19724,35
2659,145220,35
2660,145220,12
2661,145220,80
2662,145220,10751
2663,14623,28
2664,14623,12
2665,14623,35
2666,14623,10751
2667,14623,14
2668,14623,878
2669,42297,18
2670,42297,10749
2671,2841,18
2672,802,18
2673,802,10749
2674,10375,28
2675,10375,53
2676,36586,14
2677,36586,27
2678,36586,28
2679,36586,53
2680,11321,18
2681,70074,28
2682,70074,80
2683,70074,53
2684,242,80
2685,242,18
2686,242,53
2687,9621,35
2688,9621,18
2689,9621,10749
2690,1819,35
2691,1819,10749
2692,8536,28
2693,8536,12
2694,8536,14
2695,8536,878
2696,8046,18
2697,1717,18
2698,1717,53
2699,479,28
2700,479,12
2701,479,80
2702,479,53
2703,9444,16
2704,9444,10751
2705,824,18
2706,824,10402
2707,824,10749
2708,11456,9648
2709,11456,53
2710,11456,80
2711,261023,80
2712,261023,18
2713,3683,10752
2714,3683,18
2715,3683,36
2716,22803,18
2717,22803,80
2718,22803,53
2719,285923,53
2720,285923,28
2721,285923,27
2722,39437,18
2723,39437,53
2724,1950,18
2725,1950,10749
2726,640,18
2727,640,80
2728,97630,53
2729,97630,18
2730,97630,36
2731,9767,10749
2732,9767,35
2733,11631,35
2734,11631,10749
2735,32856,35
2736,32856,10749
2737,6519,28
2738,6519,12
2739,6519,35
2740,8741,18
2741,8741,36
2742,8741,10752
2743,49520,35
2744,1850,35
2745,1850,18
2746,1850,10749
2747,524,18
2748,524,80
2749,26389,28
2750,26389,80
2751,26389,53
2752,11817,28
2753,11817,35
2754,11817,14
2755,2123,35
2756,9907,16
2757,9907,35
2758,9907,10751
2759,9969,35
2760,9969,10751
2761,18239,12
2762,18239,14
2763,18239,18
2764,18239,10749
2765,808,12
2766,808,16
2767,808,35
2768,808,10751
2769,808,14
2770,38050,878
2771,38050,53
2772,38050,10749
2773,8367,12
2774,9390,35
2775,9390,18
2776,9390,10749
2777,72105,35
2778,72105,14
2779,2898,35
2780,2898,10749
2781,10312,35
2782,10312,18
2783,109443,35
2784,2022,35
2785,2022,10749
2786,37686,53
2787,37686,878
2788,37686,9648
2789,462,18
2790,9919,35
2791,9919,10749
2792,187017,80
2793,187017,35
2794,187017,28
2795,628,27
2796,628,10749
2797,10201,35
2798,302699,28
2799,302699,35
2800,9441,18
2801,9441,10749
2802,274167,35
2803,224141,14
2804,224141,35
2805,224141,10402
2806,388,80
2807,388,18
2808,388,53
2809,2112,18
2810,2112,28
2811,2112,53
2812,2112,80
2813,10329,28
2814,10329,12
2815,10329,18
2816,10329,9648
2817,10329,878
2818,10329,53
2819,74465,18
2820,74465,35
2821,74465,10751
2822,13811,28
2823,13811,12
2824,13811,18
2825,13811,9648
2826,13811,878
2827,13811,53
2828,6877,35
2829,10320,18
2830,10320,27
2831,10320,53
2832,50646,35
2833,50646,18
2834,50646,10749
2835,8920,16
2836,8920,35
2837,8920,10751
2838,13673,35
2839,13673,10751
2840,60308,18
2841,6950,28
2842,6950,18
2843,6950,878
2844,6950,53
2845,225574,28
2846,225574,53
2847,225574,9648
2848,13836,12
2849,13836,10751
2850,13836,14
2851,13836,878
2852,13836,53
2853,13836,28
2854,752,28
2855,752,53
2856,752,14
2857,6038,28
2858,6038,12
2859,6038,35
2860,6038,37
2861,9975,12
2862,9975,16
2863,9975,35
2864,9975,10751
2865,11451,35
2866,11451,10751
2867,11451,12
2868,11451,14
2869,11451,10749
2870,12103,53
2871,60304,14
2872,60304,27
2873,60304,28
2874,2251,53
2875,2251,18
2876,46529,28
2877,46529,53
2878,46529,878
2879,46529,12
2880,231,18
2881,231,53
2882,300671,28
2883,300671,18
2884,300671,36
2885,300671,53
2886,300671,10752
2887,228326,10749
2888,228326,16
2889,228326,12
2890,228326,35
2891,228326,10751
2892,228326,14
2893,9754,53
2894,66,80
2895,66,18
2896,66,53
2897,4421,28
2898,4421,18
2899,2649,18
2900,2649,53
2901,2649,9648
2902,588,27
2903,588,9648
2904,10393,35
2905,71552,35
2906,9631,28
2907,9631,12
2908,9631,80
2909,9631,18
2910,9631,9648
2911,9631,53
2912,216282,28
2913,216282,53
2914,306,28
2915,306,35
2916,306,80
2917,928,35
2918,928,27
2919,928,14
2920,205587,18
2921,6623,28
2922,6623,53
2923,1577,27
2924,1577,28
2925,1577,878
2926,9801,35
2927,9801,10749
2928,2116,53
2929,2116,80
2930,2116,18
2931,9624,28
2932,9624,53
2933,14199,12
2934,14199,10751
2935,14199,878
2936,1907,18
2937,1907,12
2938,1907,10749
2939,1907,53
2940,4599,18
2941,4599,35
2942,4599,10749
2943,22832,28
2944,22832,80
2945,22832,53
2946,10390,18
2947,10390,10749
2948,9879,18
2949,9879,53
2950,9879,80
2951,38579,10751
2952,38579,35
2953,44603,18
2954,44603,14
2955,11892,80
2956,11892,18
2957,11892,53
2958,9691,28
2959,9691,12
2960,9691,80
2961,9691,53
2962,1248,80
2963,1248,18
2964,1248,53
2965,12220,35
2966,12220,18
2967,12220,10749
2968,72710,28
2969,72710,12
2970,72710,10749
2971,72710,878
2972,72710,53
2973,10782,28
2974,10782,18
2975,10782,9648
2976,10782,53
2977,10782,80
2978,9573,80
2979,9573,18
2980,9573,9648
2981,9573,53
2982,4959,18
2983,4959,53
2984,4959,80
2985,10061,28
2986,10061,12
2987,10061,878
2988,10061,53
2989,10386,12
2990,10386,16
2991,10386,10751
2992,10386,14
2993,10386,878
2994,421,12
2995,421,35
2996,421,18
2997,316152,10752
2998,316152,28
2999,316152,18
3000,316152,36
3001,316152,53
3002,11615,18
3003,11615,53
3004,11615,80
3005,13498,35
3006,13498,28
3007,241554,28
3008,241554,80
3009,241554,18
3010,241554,9648
3011,241554,53
3012,2252,53
3013,2252,80
3014,2252,9648
3015,11968,28
3016,11968,53
3017,11968,12
3018,11968,80
3019,10047,12
3020,10047,18
3021,10047,28
3022,10047,36
3023,10047,10752
3024,38319,35
3025,69668,18
3026,69668,53
3027,69668,9648
3028,9770,28
3029,9770,18
3030,9770,53
3031,11212,28
3032,11212,12
3033,11212,35
3034,11212,10751
3035,10533,18
3036,10533,36
3037,10533,10749
3038,38363,18
3039,38363,53
3040,9923,28
3041,9923,80
3042,11863,28
3043,11863,53
3044,11863,9648
3045,11863,10749
3046,18501,28
3047,18501,53
3048,18501,878
3049,109491,14
3050,109491,18
3051,109491,10749
3052,9275,35
3053,9275,80
3054,9275,18
3055,9275,53
3056,329833,35
3057,12634,35
3058,12634,80
3059,10416,35
3060,10416,18
3061,10416,10749
3062,10416,878
3063,47327,14
3064,47327,53
3065,47327,28
3066,47327,80
3067,15268,28
3068,15268,12
3069,15268,878
3070,15268,53
3071,10796,28
3072,10796,878
3073,10796,53
3074,9548,28
3075,9548,35
3076,9548,53
3077,9548,80
3078,9548,9648
3079,18947,18
3080,18947,35
3081,1900,53
3082,1900,18
3083,1900,80
3084,89,12
3085,89,28
3086,96724,18
3087,96724,10749
3088,198184,80
3089,198184,28
3090,198184,878
3091,9481,18
3092,9481,9648
3093,9481,53
3094,9481,80
3095,4547,80
3096,4547,18
3097,4547,53
3098,53953,27
3099,6415,28
3100,6415,12
3101,6415,35
3102,181283,80
3103,181283,53
3104,9896,12
3105,9896,35
3106,167,18
3107,167,878
3108,11232,35
3109,11232,14
3110,11232,10749
3111,11232,878
3112,1636,14
3113,1636,35
3114,1636,10749
3115,2148,10402
3116,2148,18
3117,2148,80
3118,2148,10749
3119,5176,37
3120,260346,53
3121,260346,28
3122,1389,10749
3123,1389,35
3124,1389,80
3125,9894,35
3126,9894,18
3127,9894,53
3128,7504,18
3129,8592,12
3130,8592,28
3131,8592,35
3132,8592,53
3133,8592,80
3134,913,18
3135,913,80
3136,913,10749
3137,11091,35
3138,11091,18
3139,11091,10749
3140,1368,28
3141,1368,12
3142,1368,53
3143,1368,10752
3144,593,18
3145,593,878
3146,593,12
3147,593,9648
3148,5393,16
3149,5393,35
3150,5393,10751
3151,5393,14
3152,5393,878
3153,9095,18
3154,9095,27
3155,9095,53
3156,9095,10749
3157,8874,35
3158,8874,10749
3159,11467,35
3160,11467,10749
3161,320,80
3162,320,9648
3163,320,53
3164,199,878
3165,199,28
3166,199,12
3167,199,53
3168,20533,28
3169,20533,37
3170,20533,18
3171,20533,14
3172,20533,53
3173,10684,18
3174,10684,53
3175,10684,9648
3176,10684,10752
3177,1624,35
3178,325789,80
3179,325789,18
3180,325789,53
3181,113464,18
3182,113464,36
3183,113464,10752
3184,888,14
3185,888,35
3186,888,10751
3187,82675,28
3188,82675,80
3189,82675,53
3190,4256,35
3191,1493,35
3192,1493,80
3193,1493,28
3194,88751,28
3195,88751,878
3196,88751,12
3197,88751,35
3198,88751,10751
3199,11130,35
3200,11130,18
3201,11130,10751
3202,11130,10749
3203,9944,18
3204,9944,9648
3205,9944,53
3206,9944,80
3207,10731,18
3208,10731,53
3209,10731,80
3210,10731,9648
3211,7350,18
3212,7350,35
3213,9869,18
3214,9869,28
3215,9869,53
3216,9869,80
3217,4379,10749
3218,4379,35
3219,146233,18
3220,146233,53
3221,146233,80
3222,2034,28
3223,2034,80
3224,2034,18
3225,2034,53
3226,926,35
3227,926,10751
3228,926,878
3229,4248,35
3230,64328,35
3231,64328,10751
3232,64328,10402
3233,36647,27
3234,36647,28
3235,7214,18
3236,1537,28
3237,1537,12
3238,1537,80
3239,1537,53
3240,9360,12
3241,9360,27
3242,9360,53
3243,6282,35
3244,508,35
3245,508,10749
3246,508,18
3247,9487,12
3248,9487,16
3249,9487,35
3250,9487,10751
3251,768,27
3252,768,9648
3253,768,53
3254,2636,28
3255,2636,53
3256,10478,35
3257,10478,18
3258,10478,10749
3259,27983,35
3260,27983,18
3261,27983,10751
3262,9981,10749
3263,9981,35
3264,9981,10751
3265,7453,12
3266,7453,35
3267,7453,10751
3268,7453,878
3269,15045,35
3270,15045,18
3271,15045,10751
3272,7737,27
3273,7737,28
3274,7737,878
3275,232672,35
3276,17379,12
3277,17379,35
3278,17379,18
3279,8987,28
3280,8987,12
3281,8987,80
3282,8987,53
3283,11359,12
3284,11359,10751
3285,11359,14
3286,82525,80
3287,82525,18
3288,82525,53
3289,9759,28
3290,9759,12
3291,9759,80
3292,9759,53
3293,9486,12
3294,9486,28
3295,9486,35
3296,9906,14
3297,9906,12
3298,9906,16
3299,9906,35
3300,9906,10751
3301,841,28
3302,841,878
3303,841,12
3304,4688,12
3305,4688,18
3306,4688,10402
3307,4688,10749
3308,4148,18
3309,4148,10749
3310,2207,28
3311,2207,12
3312,2207,80
3313,2207,53
3314,9381,28
3315,9381,12
3316,9381,878
3317,9381,53
3318,9625,28
3319,9625,12
3320,9625,80
3321,9625,18
3322,9625,53
3323,9304,35
3324,9304,14
3325,9304,878
3326,20856,12
3327,20856,35
3328,20856,10751
3329,20856,14
3330,20856,878
3331,5955,80
3332,5955,18
3333,5955,9648
3334,5955,53
3335,9899,35
3336,9899,10402
3337,9826,12
3338,9826,28
3339,21355,18
3340,21355,10749
3341,21355,37
3342,10858,36
3343,10858,18
3344,11439,53
3345,11439,9648
3346,9457,12
3347,9457,28
3348,9457,27
3349,9457,878
3350,12412,18
3351,12412,10752
3352,1494,28
3353,1494,18
3354,1494,14
3355,13184,28
3356,13184,80
3357,13184,53
3358,2185,28
3359,2185,35
3360,2185,53
3361,6639,18
3362,6639,10749
3363,38153,28
3364,38153,53
3365,58233,80
3366,58233,12
3367,58233,28
3368,58233,35
3369,58233,53
3370,116977,16
3371,116977,28
3372,116977,35
3373,116977,10751
3374,68734,18
3375,68734,53
3376,5503,12
3377,5503,28
3378,5503,53
3379,5503,80
3380,5503,9648
3381,27573,28
3382,819,80
3383,819,18
3384,819,53
3385,1369,28
3386,1369,12
3387,1369,53
3388,1369,10752
3389,9623,18
3390,9623,53
3391,10895,16
3392,10895,10751
3393,10935,28
3394,10935,18
3395,10935,36
3396,10935,37
3397,834,14
3398,834,28
3399,834,878
3400,834,53
3401,228066,18
3402,228066,878
3403,228066,53
3404,711,18
3405,10468,35
3406,10468,18
3407,10027,28
3408,10027,80
3409,11812,10749
3410,11812,35
3411,37233,18
3412,37233,9648
3413,37233,53
3414,37950,18
3415,27582,28
3416,27582,53
3417,27582,80
3418,64688,28
3419,64688,35
3420,64688,80
3421,509,10749
3422,509,35
3423,509,18
3424,7443,16
3425,7443,35
3426,7443,10751
3427,5966,35
3428,5966,10749
3429,11066,35
3430,11066,10749
3431,136795,28
3432,136795,35
3433,136795,80
3434,8095,18
3435,8095,36
3436,8095,10749
3437,87826,35
3438,11560,18
3439,11560,9648
3440,11560,53
3441,11560,80
3442,25189,35
3443,25189,18
3444,25189,10749
3445,2637,18
3446,2637,27
3447,2637,9648
3448,18480,35
3449,709,12
3450,709,28
3451,709,53
3452,49730,14
3453,49730,53
3454,49730,27
3455,2749,28
3456,2749,80
3457,2749,53
3458,9607,12
3459,9607,35
3460,9607,10751
3461,9607,14
3462,1830,80
3463,1830,18
3464,1830,53
3465,79,18
3466,79,12
3467,79,28
3468,79,36
3469,54054,28
3470,54054,35
3471,54054,80
3472,228967,28
3473,228967,35
3474,46528,12
3475,46528,14
3476,46528,28
3477,46528,37
3478,46528,53
3479,27936,28
3480,27936,35
3481,27936,80
3482,65,18
3483,280391,12
3484,280391,35
3485,280391,16
3486,9476,12
3487,9476,18
3488,9476,10749
3489,9476,28
3490,10610,53
3491,10610,14
3492,10610,28
3493,10610,35
3494,745,9648
3495,745,53
3496,745,18
3497,49527,28
3498,49527,53
3499,49527,80
3500,73937,35
3501,1885,18
3502,168672,18
3503,168672,80
3504,18240,35
3505,18240,10749
3506,18240,18
3507,10398,80
3508,10398,18
3509,10398,9648
3510,10398,53
3511,165,12
3512,165,35
3513,165,10751
3514,165,878
3515,240832,28
3516,240832,878
3517,216015,18
3518,216015,10749
3519,216015,53
3520,12279,28
3521,12279,12
3522,12279,35
3523,12279,10751
3524,12279,878
3525,1645,80
3526,1645,18
3527,1645,53
3528,11007,35
3529,193756,28
3530,193756,18
3531,193756,53
3532,193756,10752
3533,11287,35
3534,259693,27
3535,37799,18
3536,10184,35
3537,10184,10749
3538,10184,18
3539,4257,35
3540,4234,27
3541,4234,9648
3542,196,12
3543,196,35
3544,196,10751
3545,196,878
3546,257091,35
3547,6114,10749
3548,6114,27
3549,24803,10749
3550,24803,18
3551,109410,18
3552,1213,53
3553,1213,80
3554,1213,18
3555,100042,35
3556,9036,12
3557,9036,18
3558,9036,10751
3559,257211,35
3560,323675,28
3561,323675,35
3562,9361,28
3563,9361,12
3564,9361,18
3565,9361,36
3566,9361,10749
3567,9361,10752
3568,1677,18
3569,1677,10402
3570,187,28
3571,187,53
3572,187,80
3573,7461,18
3574,7461,28
3575,7461,53
3576,7461,80
3577,16538,35
3578,9889,35
3579,9889,10749
3580,820,18
3581,820,53
3582,820,36
3583,11565,35
3584,11565,80
3585,6073,28
3586,6073,35
3587,6073,80
3588,6073,10749
3589,16996,35
3590,193610,35
3591,193610,10749
3592,19912,27
3593,19912,9648
3594,296098,53
3595,296098,18
3596,8007,28
3597,8007,18
3598,8007,53
3599,8007,10752
3600,32823,35
3601,4380,18
3602,4380,10749
3603,4380,35
3604,11551,35
3605,11551,12
