id,movie_id,company_id
3095,8488,12485
3096,10603,2
3097,10603,10227
3098,8273,33
3099,8273,3169
3100,8273,7161
3101,8273,52942
3102,109424,5
3103,35056,306
3104,35056,444
3105,35056,2575
3106,8839,33
3107,8839,56
3108,8839,11098
3109,156022,5
3110,156022,79
3111,156022,1423
3112,156022,2767
3113,156022,34034
3114,156022,41096
3115,7303,2455
3116,8963,915
3117,8963,10288
3118,1402,441
3119,1402,1423
3120,1402,7295
3121,1402,12485
3122,9315,23
3123,9315,9195
3124,8984,6194
3125,8984,11407
3126,795,507
3127,795,508
3128,795,676
3129,795,6194
3130,795,20555
3131,24,14
3132,24,59
3133,24,39121
3134,11353,33
3135,393,14
3136,393,59
3137,393,39121
3138,9618,6194
3139,9374,33
3140,8584,158
3141,8584,961
3142,8584,9195
3143,2320,1885
3144,2320,6194
3145,58224,306
3146,58224,444
3147,58224,1302
3148,58224,6332
3149,1729,877
3150,1729,2269
3151,1729,3393
3152,1729,7295
3153,175574,2787
3154,175574,7295
3155,8077,306
3156,8077,19747
3157,8818,915
3158,8818,1504
3159,8195,60
3160,8195,2347
3161,10586,457
3162,10586,6033
3163,116149,308
3164,116149,694
3165,116149,3823
3166,116149,5358
3167,116149,7364
3168,116149,10611
3169,116149,20664
3170,116149,22123
3171,116149,58773
3172,80035,289
3173,80035,290
3174,80035,306
3175,80035,444
3176,80035,2575
3177,80035,6332
3178,80035,10893
3179,80035,37336
3180,10632,126
3181,10632,11462
3182,12117,158
3183,12117,9195
3184,1792,306
3185,1792,1156
3186,13260,12
3187,13260,431
3188,13260,748
3189,13260,2648
3190,72197,5
3191,72197,297
3192,72197,2251
3193,3580,23
3194,3580,171
3195,3580,7295
3196,12123,306
3197,12123,2377
3198,12123,20004
3199,9566,559
3200,9566,1236
3201,9833,3539
3202,9833,6194
3203,9833,7419
3204,9833,38504
3205,4517,33
3206,4517,694
3207,4517,10163
3208,8202,4
3209,8202,126
3210,8202,746
3211,8202,6041
3212,8202,11533
3213,8202,11534
3214,16072,174
3215,16072,1765
3216,16072,17462
3217,34314,8411
3218,34314,11661
3219,19724,4
3220,19724,435
3221,19724,2348
3222,19724,11843
3223,19724,89562
3224,145220,32
3225,145220,6421
3226,14623,5870
3227,14623,10163
3228,14623,12362
3229,42297,348
3230,2841,975
3231,2841,1232
3232,2841,3823
3233,2841,5358
3234,2841,6194
3235,2841,11246
3236,2841,12000
3237,2841,18367
3238,2841,20346
3239,2841,76911
3240,802,516
3241,802,517
3242,802,518
3243,10375,33
3244,36586,12
3245,36586,421
3246,36586,5611
3247,36586,11321
3248,36586,11322
3249,36586,11323
3250,36586,11324
3251,36586,19551
3252,11321,5
3253,11321,1423
3254,11321,7295
3255,11321,12485
3256,70074,1786
3257,70074,3608
3258,70074,7437
3259,70074,7625
3260,70074,12075
3261,70074,14654
3262,70074,20356
3263,70074,25876
3264,242,4
3265,9621,4
3266,9621,44
3267,9621,485
3268,9621,20157
3269,1819,33
3270,1819,11844
3271,1819,59957
3272,8536,6194
3273,8536,51861
3274,8536,51862
3275,8046,136
3276,8046,497
3277,8046,877
3278,1717,441
3279,1717,1208
3280,1717,7295
3281,1717,11317
3282,1717,23238
3283,479,4
3284,479,258
3285,9444,306
3286,9444,11231
3287,9444,11232
3288,9444,11233
3289,9444,11234
3290,824,240
3291,824,306
3292,11456,4
3293,261023,2691
3294,261023,5056
3295,261023,10246
3296,261023,40106
3297,261023,41624
3298,261023,47169
3299,261023,50481
3300,3683,27
3301,3683,56
3302,3683,171
3303,3683,6194
3304,22803,5257
3305,22803,5802
3306,22803,12180
3307,285923,443
3308,285923,6869
3309,285923,7289
3310,285923,7405
3311,285923,10807
3312,285923,15762
3313,285923,15763
3314,285923,15764
3315,39437,3298
3316,39437,9195
3317,1950,79
3318,1950,430
3319,1950,812
3320,1950,813
3321,1950,6194
3322,640,367
3323,640,368
3324,640,11084
3325,97630,5
3326,97630,13184
3327,97630,20344
3328,9767,33
3329,9767,748
3330,9767,2796
3331,11631,33
3332,11631,2655
3333,11631,4171
3334,11631,7295
3335,11631,34441
3336,32856,12
3337,32856,4194
3338,32856,60018
3339,6519,79
3340,6519,975
3341,6519,6194
3342,6519,12202
3343,8741,711
3344,8741,11317
3345,8741,23660
3346,49520,33
3347,49520,333
3348,49520,7295
3349,49520,8406
3350,1850,762
3351,524,33
3352,524,10898
3353,524,11583
3354,524,11584
3355,26389,1076
3356,26389,1115
3357,26389,5358
3358,26389,6586
3359,26389,6877
3360,26389,6896
3361,26389,11261
3362,26389,34774
3363,11817,8411
3364,2123,306
3365,2123,1156
3366,9907,4
3367,9907,2348
3368,9907,24955
3369,9969,508
3370,9969,10104
3371,9969,18479
3372,9969,89633
3373,18239,491
3374,18239,4000
3375,18239,5218
3376,18239,5219
3377,18239,12292
3378,808,27
3379,808,520
3380,808,521
3381,38050,33
3382,38050,2531
3383,38050,6933
3384,38050,11834
3385,8367,6194
3386,8367,10210
3387,9390,18
3388,9390,559
3389,72105,33
3390,72105,2531
3391,72105,8789
3392,2898,18
3393,2898,559
3394,10312,33
3395,10312,369
3396,10312,10230
3397,10312,10231
3398,109443,4
3399,109443,4740
3400,109443,10105
3401,2022,12
3402,2022,441
3403,2022,879
3404,2022,2608
3405,37686,4
3406,37686,56
3407,37686,11461
3408,37686,23300
3409,462,216
3410,9919,4
3411,187017,5
3412,187017,333
3413,187017,2531
3414,187017,8411
3415,187017,9194
3416,187017,34034
3417,187017,34035
3418,187017,34036
3419,628,360
3420,10201,79
3421,10201,80
3422,10201,437
3423,10201,6194
3424,302699,12
3425,302699,33
3426,302699,13778
3427,302699,37845
3428,9441,5
3429,9441,436
3430,274167,4
3431,274167,4740
3432,274167,19177
3433,224141,2
3434,224141,2527
3435,224141,17021
3436,388,23
3437,388,33
3438,388,4319
3439,2112,4
3440,2112,4564
3441,10329,4
3442,10329,7383
3443,74465,306
3444,74465,444
3445,74465,485
3446,74465,8518
3447,13811,491
3448,13811,908
3449,13811,1423
3450,13811,11843
3451,13811,11844
3452,13811,11845
3453,6877,4
3454,6877,258
3455,6877,84423
3456,10320,7
3457,10320,6363
3458,10320,49325
3459,50646,6194
3460,8920,306
3461,8920,1302
3462,8920,11749
3463,13673,5
3464,13673,436
3465,13673,497
3466,60308,5
3467,60308,258
3468,6950,824
3469,6950,2154
3470,6950,6194
3471,6950,16775
3472,225574,694
3473,225574,1885
3474,225574,3823
3475,225574,5358
3476,225574,20664
3477,225574,22123
3478,225574,26387
3479,13836,2
3480,13836,3538
3481,752,264
3482,752,429
3483,752,449
3484,752,450
3485,752,1885
3486,752,6194
3487,752,7307
3488,752,23889
3489,6038,158
3490,6038,9195
3491,6038,58262
3492,6038,58263
3493,6038,58264
3494,9975,23
3495,9975,33
3496,9975,5556
3497,11451,2
3498,11451,3929
3499,12103,79
3500,12103,172
3501,12103,508
3502,12103,824
3503,12103,1171
3504,12103,10104
3505,12103,33433
3506,60304,4
3507,60304,264
3508,60304,746
3509,60304,4740
3510,60304,8411
3511,60304,11238
3512,2251,508
3513,2251,711
3514,2251,1171
3515,2251,58248
3516,46529,27
3517,46529,6733
3518,46529,6734
3519,46529,9195
3520,231,129
3521,231,6194
3522,231,6735
3523,231,7786
3524,231,20665
3525,231,20666
3526,300671,4
3527,300671,787
3528,300671,6734
3529,300671,19108
3530,300671,19477
3531,228326,306
3532,228326,2787
3533,228326,11749
3534,228326,79031
3535,9754,79
3536,9754,3528
3537,9754,6194
3538,9754,10157
3539,9754,10991
3540,66,5
3541,66,97
3542,66,171
3543,4421,175
3544,4421,915
3545,4421,1643
3546,4421,1644
3547,4421,1645
3548,4421,1646
3549,2649,1382
3550,2649,1519
3551,2649,10164
3552,588,341
3553,588,342
3554,588,559
3555,588,55914
3556,10393,6194
3557,71552,33
3558,9631,508
3559,9631,6194
3560,216282,12
3561,216282,79
3562,216282,8000
3563,216282,41624
3564,306,4
3565,306,30
3566,928,56
3567,928,6194
3568,205587,79
3569,205587,6194
3570,205587,8406
3571,205587,27467
3572,6623,27
3573,1577,248
3574,1577,53530
3575,9801,14
3576,9801,33
3577,9801,5870
3578,9801,10163
3579,9801,11357
3580,9801,11358
3581,2116,333
3582,2116,966
3583,2116,8411
3584,9624,6194
3585,14199,10807
3586,1907,359
3587,4599,9195
3588,4599,10157
3589,4599,10227
3590,22832,264
3591,22832,450
3592,22832,923
3593,22832,1786
3594,22832,1885
3595,22832,6194
3596,22832,7307
3597,22832,11238
3598,22832,69582
3599,10390,33
3600,10390,10157
3601,9879,5
3602,9879,97
3603,38579,306
3604,44603,56
3605,44603,171
3606,44603,6194
3607,44603,7383
3608,11892,97
3609,11892,6194
3610,11892,23382
3611,9691,1885
3612,9691,5358
3613,9691,6194
3614,9691,10308
3615,9691,23397
3616,9691,25061
3617,1248,289
3618,1248,2979
3619,1248,6370
3620,1248,10308
3621,1248,16923
3622,1248,20394
3623,1248,20395
3624,12220,33
3625,12220,97
3626,72710,8073
3627,72710,10427
3628,72710,12075
3629,72710,13649
3630,10782,763
3631,10782,25358
3632,9573,171
3633,9573,6194
3634,4959,264
3635,4959,507
3636,4959,748
3637,4959,1972
3638,10061,4
3639,10061,11661
3640,10386,2785
3641,421,9195
3642,421,23449
3643,316152,1163
3644,316152,50481
3645,316152,50482
3646,11615,24
3647,11615,33
3648,11615,763
3649,11615,831
3650,11615,81128
3651,13498,497
3652,13498,788
3653,241554,829
3654,241554,18617
3655,241554,41624
3656,2252,288
3657,2252,805
3658,2252,806
3659,2252,2743
3660,2252,7419
3661,2252,10146
3662,2252,11550
3663,2252,16880
3664,2252,20244
3665,11968,441
3666,11968,551
3667,11968,8411
3668,10047,5
3669,10047,9
3670,38319,33
3671,38319,4403
3672,69668,8430
3673,69668,10210
3674,9770,6194
3675,9770,16775
3676,11212,306
3677,10533,915
3678,10533,1504
3679,38363,1246
3680,38363,6735
3681,9923,12
3682,9923,342
3683,9923,656
3684,9923,1645
3685,9923,56181
3686,11863,4
3687,18501,126
3688,18501,1632
3689,109491,1088
3690,109491,6194
3691,109491,32184
3692,109491,36390
3693,9275,191
3694,9275,1757
3695,9275,6194
3696,9275,6705
3697,329833,258
3698,329833,12178
3699,12634,2265
3700,12634,67989
3701,12634,78070
3702,10416,5
3703,47327,491
3704,47327,831
3705,47327,925
3706,47327,10254
3707,47327,11370
3708,15268,306
3709,15268,1172
3710,10796,5
3711,10796,497
3712,10796,48772
3713,10796,93580
3714,9548,306
3715,9548,1885
3716,18947,33
3717,18947,5870
3718,18947,10163
3719,18947,12196
3720,18947,12197
3721,18947,12198
3722,1900,987
3723,1900,7380
3724,1900,20634
3725,1900,58333
3726,1900,58334
3727,89,1
3728,89,4
3729,96724,33
3730,96724,10146
3731,96724,10163
3732,198184,5
3733,198184,2531
3734,198184,7431
3735,198184,18209
3736,198184,28788
3737,198184,31076
3738,198184,34034
3739,198184,53638
3740,9481,33
3741,9481,441
3742,4547,1685
3743,4547,7795
3744,6415,79
3745,6415,507
3746,6415,6194
3747,6415,23689
3748,6415,23690
3749,6415,23691
3750,181283,491
3751,181283,1645
3752,181283,9015
3753,9896,4
3754,9896,3857
3755,9896,11462
3756,167,763
3757,167,840
3758,167,1178
3759,167,19116
3760,11232,14
3761,11232,85
3762,1636,306
3763,1636,508
3764,1636,73949
3765,2148,41
3766,2148,427
3767,2148,991
3768,5176,84
3769,5176,1632
3770,5176,7295
3771,5176,10880
3772,260346,306
3773,260346,1115
3774,260346,5358
3775,260346,6877
3776,260346,6896
3777,260346,10611
3778,260346,11261
3779,260346,22213
3780,260346,87854
3781,1389,33
3782,1389,216
3783,9894,441
3784,7504,2257
3785,8592,9195
3786,913,597
3787,913,8411
3788,11091,5
3789,1368,41
3790,593,5120
3791,593,77882
3792,593,77883
3793,5393,614
3794,5393,1632
3795,5393,1718
3796,5393,46875
3797,9095,559
3798,9095,18737
3799,8874,559
3800,11467,5
3801,11467,497
3802,11467,1560
3803,320,129
3804,320,1088
3805,320,1089
3806,199,4
3807,199,76068
3808,20533,6194
3809,10684,711
3810,1624,23
3811,1624,33
3812,325789,68620
3813,113464,8411
3814,113464,46957
3815,113464,46958
3816,888,33
3817,888,56
3818,888,1353
3819,82675,306
3820,82675,1115
3821,82675,5358
3822,82675,6877
3823,82675,6896
3824,82675,10611
3825,4256,7405
3826,4256,10958
3827,1493,79
3828,1493,97
3829,1493,172
3830,1493,4258
3831,88751,12
3832,88751,10221
3833,11130,2
3834,9944,6194
3835,10731,508
3836,10731,644
3837,10731,6194
3838,7350,17049
3839,7350,70994
3840,7350,86256
3841,9869,4
3842,9869,2767
3843,4379,12
3844,4379,705
3845,4379,6363
3846,4379,12067
3847,146233,1088
3848,146233,12199
3849,146233,18208
3850,2034,79
3851,2034,172
3852,2034,6194
3853,2034,19507
3854,2034,24939
3855,926,27
3856,926,2605
3857,4248,1607
3858,4248,1608
3859,4248,7405
3860,4248,10958
3861,64328,2
3862,36647,12
3863,36647,421
3864,36647,11321
3865,36647,19551
3866,7214,4
3867,7214,746
3868,7214,2184
3869,1537,4
3870,9360,441
3871,9360,3803
3872,9360,11134
3873,9360,16387
3874,9360,55532
3875,9360,55533
3876,6282,130
3877,6282,9195
3878,508,33
3879,508,284
3880,508,694
3881,508,10163
3882,9487,2
3883,9487,3
3884,768,306
3885,768,476
3886,2636,2596
3887,2636,6194
3888,2636,11134
3889,10478,508
3890,10478,6194
3891,27983,39856
3892,27983,60537
3893,9981,33
3894,7453,158
3895,7453,2242
3896,7453,2243
3897,7453,9195
3898,15045,306
3899,15045,1302
3900,15045,89719
3901,7737,248
3902,7737,342
3903,7737,5755
3904,7737,58249
3905,232672,2608
3906,232672,4194
3907,232672,6194
3908,232672,20788
3909,17379,4
3910,8987,33
3911,8987,496
3912,8987,662
3913,11359,4
3914,11359,441
3915,11359,862
3916,82525,4198
3917,82525,7295
3918,82525,11802
3919,9759,12
3920,9486,33
3921,9486,694
3922,9906,4171
3923,9906,6194
3924,9906,84419
3925,9906,89136
3926,841,10308
3927,4688,497
3928,4688,598
3929,4148,27
3930,4148,258
3931,4148,288
3932,4148,1522
3933,4148,1550
3934,4148,11843
3935,2207,431
3936,2207,890
3937,2207,1088
3938,2207,4741
3939,2207,10254
3940,2207,10405
3941,2207,10885
3942,2207,10886
3943,9381,694
3944,9381,1115
3945,9381,5358
3946,9381,6301
3947,9381,11259
3948,9381,11260
3949,9381,11261
3950,9381,20240
3951,9625,6194
3952,9625,17825
3953,9304,441
3954,20856,306
3955,20856,508
3956,20856,1894
3957,20856,3855
3958,20856,3856
3959,5955,1171
3960,5955,1403
3961,5955,10210
3962,5955,12263
3963,5955,12264
3964,9899,34
3965,9899,145
3966,9826,4
3967,9826,79
3968,9826,7965
3969,21355,5
3970,21355,14
3971,10858,915
3972,10858,1504
3973,11439,264
3974,11439,265
3975,11439,355
3976,11439,15671
3977,9457,915
3978,9457,1504
3979,9457,45518
3980,12412,2683
3981,12412,4319
3982,12412,9195
3983,12412,20341
3984,1494,724
3985,13184,449
3986,13184,704
3987,13184,831
3988,13184,1507
3989,13184,2779
3990,13184,2877
3991,13184,2878
3992,2185,9195
3993,6639,12
3994,6639,2053
3995,38153,915
3996,38153,1504
3997,58233,33
3998,116977,4174
3999,116977,6574
4000,68734,3281
4001,68734,6194
4002,68734,22695
4003,5503,6194
4004,27573,5
4005,27573,333
4006,27573,7295
4007,27573,12199
4008,819,278
4009,819,6194
4010,819,11407
4011,1369,559
4012,1369,14723
4013,9623,441
4014,10895,6
4015,10895,3166
4016,10935,60
4017,10935,10932
4018,834,126
4019,834,3287
4020,228066,306
4021,228066,1302
4022,228066,20478
4023,228066,22213
4024,711,414
4025,711,415
4026,711,441
4027,711,50830
4028,10468,5
4029,10027,104
4030,10027,972
4031,10027,2748
4032,10027,3823
4033,10027,6896
4034,10027,66739
4035,10027,66740
4036,11812,85
4037,37233,4
4038,37233,932
4039,37233,1302
4040,37950,33
4041,37950,2527
4042,37950,7295
4043,27582,5490
4044,27582,10254
4045,27582,12252
4046,27582,22035
4047,27582,22443
4048,64688,5
4049,64688,333
4050,64688,5585
4051,64688,7295
4052,64688,8411
4053,509,282
4054,509,283
4055,509,10163
4056,509,31080
4057,7443,27
4058,7443,297
4059,7443,521
4060,7443,7981
4061,5966,216
4062,5966,53626
4063,11066,4
4064,136795,289
4065,136795,290
4066,136795,306
4067,136795,7076
4068,136795,10893
4069,136795,22213
4070,8095,306
4071,8095,11451
4072,8095,11452
4073,87826,5
4074,87826,2608
4075,87826,8000
4076,11560,306
4077,11560,508
4078,11560,966
4079,11560,1171
4080,11560,10104
4081,11560,20719
4082,25189,559
4083,25189,11317
4084,2637,126
4085,18480,33
4086,709,7576
4087,49730,562
4088,49730,6194
4089,49730,7262
4090,2749,12
4091,2749,376
4092,2749,11391
4093,2749,67171
4094,9607,915
4095,9607,1504
4096,9607,1755
4097,9607,5888
4098,9607,12288
4099,1830,831
4100,1830,1204
4101,1830,1205
4102,1830,1206
4103,1830,1208
4104,1830,21938
4105,79,724
4106,79,2269
4107,54054,126
4108,54054,737
4109,228967,5
4110,228967,16615
4111,46528,2965
4112,27936,83
4113,27936,591
4114,27936,7286
4115,27936,11244
4116,27936,11246
4117,27936,11359
4118,27936,11620
4119,27936,12000
4120,27936,12001
4121,65,23
4122,65,24
4123,280391,4959
4124,280391,8606
4125,9476,441
4126,9476,1423
4127,9476,53007
4128,9476,53008
4129,10610,2877
4130,10610,3320
4131,10610,73998
4132,745,158
4133,745,862
4134,745,915
4135,745,17032
4136,49527,491
4137,49527,5955
4138,73937,290
4139,73937,444
4140,73937,711
4141,73937,812
4142,73937,5219
4143,73937,12178
4144,1885,441
4145,1885,2596
4146,1885,4267
4147,168672,5
4148,168672,507
4149,168672,13184
4150,18240,9195
4151,18240,10227
4152,18240,12536
4153,10398,4
4154,165,33
4155,165,56
4156,165,20448
4157,240832,33
4158,240832,3823
4159,240832,5358
4160,240832,6896
4161,240832,23616
4162,216015,10146
4163,216015,11801
4164,216015,27551
4165,12279,7405
4166,1645,508
4167,1645,6194
4168,11007,306
4169,11007,3929
4170,193756,33
4171,193756,433
4172,193756,6666
4173,193756,8536
4174,193756,8537
4175,193756,10405
4176,193756,11030
4177,193756,20153
4178,193756,21897
4179,193756,22610
4180,193756,22611
4181,11287,441
4182,11287,1350
4183,259693,12
4184,259693,444
4185,259693,11565
4186,259693,31375
4187,259693,47502
4188,259693,54392
4189,259693,76907
4190,37799,5
4191,37799,258
4192,37799,7295
4193,10184,12
4194,10184,19813
4195,10184,51190
4196,4257,7405
4197,4234,85
4198,4234,1600
4199,4234,7405
4200,196,33
4201,196,56
4202,196,20448
4203,257091,4740
4204,257091,6194
4205,6114,70
4206,6114,441
4207,6114,2019
4208,24803,5
4209,24803,258
4210,24803,11804
4211,109410,6194
4212,1213,4
4213,1213,14
4214,1213,679
4215,1213,932
4216,100042,12
4217,100042,33
4218,100042,1156
4219,100042,19177
4220,9036,2
4221,9036,158
4222,9036,829
4223,9036,7383
4224,9036,10227
4225,9036,20669
4226,257211,735
4227,257211,6194
4228,323675,33
4229,323675,2780
4230,323675,49968
4231,323675,83397
4232,9361,10210
4233,1677,33
4234,1677,2233
4235,1677,2234
4236,1677,8833
4237,187,7405
4238,187,10807
4239,187,53009
4240,7461,5
4241,7461,333
4242,7461,4169
4243,7461,7295
4244,7461,31604
4245,16538,2364
4246,16538,2609
4247,16538,3194
4248,9889,306
4249,820,523
4250,820,524
4251,820,525
4252,820,6194
4253,11565,306
4254,11565,508
4255,11565,1171
4256,11565,1838
4257,11565,2646
4258,11565,10104
4259,11565,47635
4260,11565,73956
4261,11565,79036
4262,6073,27
4263,6073,506
4264,6073,2253
4265,6073,55852
4266,16996,12
4267,16996,2378
4268,193610,306
4269,193610,75017
4270,19912,12
4271,19912,48788
4272,19912,48792
4273,296098,27
4274,296098,56
4275,296098,264
4276,296098,711
4277,296098,2527
4278,296098,6735
4279,296098,7294
4280,296098,22213
4281,8007,306
4282,8007,1302
4283,32823,33
4284,32823,158
4285,32823,7295
4286,32823,10105
4287,4380,14
4288,11551,33
4289,11551,56
4290,11551,7293
4291,10336,12
4292,10336,3907
4293,10336,23364
4294,11362,158
4295,11362,7692
4296,11362,7693
4297,11362,9195
4298,50348,126
4299,50348,737
4300,50348,1632
4301,48138,264
4302,48138,694
4303,48138,1786
4304,48138,3823
4305,48138,5358
4306,48138,12408
4307,48138,12409
4308,1124,6194
4309,1124,9195
4310,1124,9996
4311,227159,12
4312,227159,6363
4313,227159,28732
4314,68179,2213
4315,68179,5024
4316,68179,7289
4317,1579,152
4318,1579,4564
4319,1579,9195
4320,708,60
4321,708,7576
4322,34851,306
4323,34851,1302
4324,34851,6332
4325,34851,10807
4326,9930,33
4327,9930,932
4328,9930,8816
4329,1586,441
4330,1586,1271
4331,1586,23651
4332,1586,54502
4333,2044,79
4334,2044,829
4335,2044,1143
4336,2044,6194
4337,9913,33
4338,9913,69
4339,9913,215
4340,9913,12269
4341,9913,12270
4342,9913,12271
4343,71864,2
4344,10761,5
4345,10761,333
4346,209451,6194
4347,11975,4
4348,11975,14941
4349,4970,441
4350,4970,1786
4351,4970,6194
4352,11831,27
4353,9096,915
4354,9096,1504
4355,440,306
4356,440,444
4357,440,1302
4358,440,19747
4359,11011,1302
4360,11011,1885
4361,11011,6194
4362,10641,126
4363,10641,8411
4364,11172,79
4365,11172,97
4366,11172,10222
4367,11172,19813
4368,39513,33
4369,39513,443
4370,39513,7295
4371,39513,10163
4372,82687,4
4373,82687,6277
4374,41446,7405
4375,8224,441
4376,8224,1685
4377,8224,9269
4378,10537,23
4379,10537,525
4380,10537,14723
4381,10537,78806
4382,225886,1423
4383,225886,2531
4384,225886,7431
4385,225886,34034
4386,10385,415
4387,10385,441
4388,10385,9269
4389,10385,67153
4390,55779,12
4391,55779,48788
4392,55779,48792
4393,10154,97
4394,10154,6194
4395,10647,788
4396,10647,6194
4397,11431,711
4398,11431,1508
4399,11431,6401
4400,11431,6402
4401,11431,19813
4402,11431,73953
4403,8457,4
4404,8457,10105
4405,188161,2531
4406,188161,8789
4407,188161,27451
4408,188161,31470
4409,8850,33
4410,64685,4
4411,64685,258
4412,64685,6194
4413,38357,11461
4414,38357,11843
4415,10060,4
4416,10060,746
4417,10060,54336
4418,11398,421
4419,11398,1403
4420,11398,6194
4421,11398,10210
4422,1833,5
4423,1833,436
4424,1833,497
4425,10391,4
4426,10391,4564
4427,10391,42221
4428,8970,4
4429,8970,2232
4430,9306,12
4431,11370,4077
4432,11370,10828
4433,11370,16850
4434,11370,19944
4435,11370,23770
4436,11370,46195
4437,11370,53010
4438,11370,53011
4439,12184,5
4440,12184,258
4441,12184,288
4442,12184,2054
4443,12184,7295
4444,12184,10146
4445,1921,788
4446,1921,6194
4447,1683,79
4448,1683,1786
4449,1683,6194
4450,1683,15763
4451,1683,19965
4452,203,120
4453,11858,1504
4454,11858,9195
4455,62835,3823
4456,62835,5358
4457,62835,6301
4458,62835,6877
4459,62835,6896
4460,62835,11473
4461,18937,6194
4462,13536,174
4463,13536,1171
4464,13536,1403
4465,13536,10958
4466,13536,76490
4467,15556,8411
4468,10718,79
4469,10718,333
4470,10718,6194
4471,11062,5
4472,11062,97
4473,10802,60
4474,10802,183
4475,10802,14723
4476,1887,70
4477,1887,441
4478,1887,6542
4479,1887,12387
4480,1887,20637
4481,1887,20638
4482,6071,306
4483,10461,1403
4484,10461,6194
4485,10461,10210
4486,10461,22351
4487,80278,491
4488,80278,2674
4489,80278,8111
4490,80278,9335
4491,80278,9974
4492,80278,18309
4493,80278,21632
4494,80278,53490
4495,80278,53491
4496,12704,5
4497,10315,306
4498,10315,508
4499,10315,9350
4500,10315,23449
4501,16643,508
4502,16643,1171
4503,16643,1302
4504,16643,10104
4505,16643,77845
4506,16643,81134
4507,2687,508
4508,2687,644
4509,2687,5358
4510,2687,6194
4511,2687,67992
4512,194,591
4513,194,592
4514,194,4411
4515,194,5358
4516,194,12000
4517,194,23446
4518,194,25020
4519,194,27897
4520,194,30994
4521,11025,813
4522,11025,6130
4523,11025,6194
4524,8849,4
4525,8849,57751
4526,78698,33
4527,78698,10039
4528,78698,10163
4529,30943,441
4530,30943,1236
4531,9544,1070
4532,9544,1403
4533,9544,2193
4534,9544,2982
4535,9544,16850
4536,9544,19944
4537,9544,46195
4538,9544,48618
4539,24418,33
4540,7288,14
4541,7288,2214
4542,14655,7405
4543,24575,1584
4544,10366,559
4545,10366,12968
4546,19898,248
4547,19898,5755
4548,4965,7405
4549,4965,12552
4550,4965,21635
4551,4965,21636
4552,15074,4
4553,15074,16849
4554,15074,16850
4555,56715,9
4556,56715,915
4557,56715,5330
4558,1272,284
4559,1272,289
4560,1272,2452
4561,1272,20478
4562,72358,4
4563,72358,27
4564,72358,831
4565,72358,6024
4566,20542,3796
4567,20542,11623
4568,266396,694
4569,266396,1885
4570,266396,3823
4571,266396,5358
4572,266396,9974
4573,266396,11068
4574,266396,20664
4575,266396,35559
4576,266396,58772
4577,266396,58773
4578,266396,58774
4579,9978,2268
4580,9978,7289
4581,9978,22514
4582,8271,4
4583,8271,27
4584,8271,2363
4585,8271,4607
4586,10428,60
4587,10428,87394
4588,5353,763
4589,11934,1382
4590,11934,1885
4591,11934,6194
4592,11934,10163
4593,11934,23873
4594,14392,5346
4595,14392,5552
4596,14392,5636
4597,14392,6838
4598,14392,11414
4599,14392,11417
4600,14392,12183
4601,14392,12184
4602,14392,14714
4603,19495,856
4604,19495,3622
4605,19495,3623
4606,19495,3624
4607,110415,7036
4608,110415,7270
4609,110415,11345
4610,110415,21122
4611,110415,34725
4612,77459,1075
4613,77459,8992
4614,26486,9195
4615,26486,10227
4616,26486,59952
4617,26486,59955
4618,9495,14
4619,9495,4028
4620,9495,4029
4621,9495,4030
4622,9495,6455
4623,256040,57946
4624,24420,12
4625,24420,81
4626,24420,8073
4627,24420,23046
4628,1257,33
4629,1257,12026
4630,62214,8601
4631,16320,33
4632,16320,17032
4633,8842,4
4634,8842,53673
4635,8842,53904
4636,8842,53905
4637,8842,53906
4638,9531,6194
4639,9531,51861
4640,9531,51903
4641,64807,975
4642,64807,6194
4643,12289,656
4644,12289,2812
4645,12289,3491
4646,11529,9195
4647,20943,126
4648,20943,7295
4649,9099,23
4650,9099,33
4651,9488,7405
4652,193,4
4653,44865,308
4654,44865,539
4655,44865,856
4656,44865,13184
4657,44865,26492
4658,44865,35050
4659,55787,290
4660,55787,444
4661,55787,711
4662,55787,7717
4663,55787,10893
4664,257932,60714
4665,10400,33
4666,10400,919
4667,10400,10619
4668,1957,8880
4669,10833,1302
4670,10833,8411
4671,256961,5
4672,256961,2608
4673,256961,3045
4674,256961,7431
4675,256961,34034
4676,256961,46222
4677,5852,1171
4678,5852,10210
4679,5852,22351
4680,5852,89132
4681,5852,89133
4682,12312,508
4683,12312,711
4684,12312,824
4685,12312,1171
4686,12312,81134
4687,622,208
4688,622,353
4689,622,354
4690,622,355
4691,622,357
4692,622,2188
4693,622,3315
4694,622,3823
4695,622,5358
4696,622,9335
4697,11306,5
4698,11306,97
4699,11306,10153
4700,12508,788
4701,12508,6194
4702,12508,12245
4703,12508,89134
4704,12508,89135
4705,25793,4424
4706,10534,915
4707,10534,1644
4708,10534,1645
4709,1091,33
4710,1091,662
4711,87421,1225
4712,87421,14718
4713,87421,23634
4714,10871,4
4715,10871,1280
4716,10871,11661
4717,13503,7405
4718,13600,4171
4719,13600,10221
4720,68722,178
4721,68722,308
4722,68722,13184
4723,14324,289
4724,14324,1216
4725,14324,10308
4726,14324,16923
4727,14324,17234
4728,14324,20395
4729,14325,1302
4730,14325,7295
4731,14325,59972
4732,299687,5
4733,299687,3281
4734,299687,12139
4735,299687,34034
